Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
239,Jake McGee*\mcgeeja01,32,COL,41.1,45,0,25,5.44,5.13,-0.09,-0.35,116.4,5.67,1,0.1,.71,-0.1,0.4,5,.503,.501,$8500000,Free Agency
240,Kyle McGowin\mcgowky01,27,WSN,16.0,7,1,19,10.69,4.65,-0.07,-0.18,106.6,4.83,-10,-0.9,.11,0.3,-0.5,-9,.368,.494,,Traded
241,Alex McRae\mcraeal01,26,PIT,26.2,11,2,30,10.13,4.69,-0.48,-0.11,99.8,5.06,-15,-1.3,.80,0.0,-1.1,-13,.378,.492,,Amateur Draft
242,Adalberto Mejia*\mejiaad01,26,STL,3.0,2,0,3,9.00,5.96,0.49,-0.41,86.8,4.40,-2,-0.1,.20,0.1,-0.1,-1,.428,.499,,Waivers
243,Mark Melancon\melanma01,34,2TM,67.1,66,0,28,3.74,4.96,0.21,-0.34,97.1,4.28,4,0.4,1.11,-0.1,0.9,10,.506,.501,$14000000,Traded
244,Keury Mella\mellake01,25,CIN,3.2,2,0,3,7.36,4.98,0.27,-0.34,106.0,4.64,-1,-0.1,.22,0.0,0.0,-1,.447,.499,,Traded
245,Tim Melville\melviti01,29,COL,33.1,7,7,18,4.86,4.89,-0.08,0.22,115.9,6.02,4,0.5,,0.0,0.7,7,.566,.503,,Free Agency
246,Conner Menez*\menezco01,24,SFG,17.0,8,3,10,5.29,5.21,0.17,0.08,91.2,4.66,-1,-0.1,.10,0.0,0.0,0,.486,.499,,Amateur Draft
247,Miles Mikolas\mikolmi01,30,STL,184.0,32,32,90,4.40,4.76,0.32,0.21,97.7,4.54,3,0.3,,-0.1,1.8,20,.510,.502,$8000000,Free Agency
248,Andrew Miller*\millean01,34,STL,54.2,73,0,32,5.27,4.94,0.25,-0.34,97.6,4.26,-6,-0.6,1.79,-0.3,-0.4,-1,.492,.496,$11000000,Free Agency
249,Justin Miller\milleju02,32,WSN,15.2,17,0,8,4.60,5.25,-0.07,-0.36,102.5,5.09,1,0.1,1.06,0.0,0.2,2,.505,.501,$593200,Free Agency
250,Alec Mills\millsal02,27,CHC,36.0,9,4,11,2.75,4.61,-0.02,0.06,99.8,4.68,8,0.8,.30,-0.1,1.0,11,.593,.505,,Traded
251,A.J. Minter*\minteaj01,25,ATL,29.1,36,0,23,7.06,4.85,0.20,-0.33,103.7,4.49,-8,-0.8,1.43,-0.2,-0.8,-6,.477,.495,$575000,Amateur Draft
252,Mike Montgomery*\montgmi01,29,CHC,27.0,20,0,18,6.00,4.75,-0.02,-0.32,103.2,4.59,-4,-0.4,1.29,-0.1,-0.3,-2,.480,.497,$2440000,Traded
253,Brian Moran*\moranbr01,30,MIA,6.1,10,0,3,4.26,5.11,-0.05,-0.35,93.7,4.51,0,0.0,1.28,0.0,0.1,1,.502,.500,,Free Agency
254,Adrian Morejon*\morejad01,20,SDP,8.0,5,2,9,10.13,5.28,0.26,-0.06,91.9,4.56,-5,-0.5,.13,0.1,-0.3,-4,.409,.497,,Amateur Free Agent
255,Adam Morgan*\morgaad01,29,PHI,29.2,40,0,14,4.25,4.88,0.20,-0.33,103.3,4.49,1,0.1,1.57,0.0,0.3,4,.502,.501,$1100000,Amateur Draft
256,Mike Morin\morinmi01,28,PHI,28.0,29,0,18,5.79,4.77,0.26,-0.32,102.0,4.27,-5,-0.5,1.14,-0.1,-0.3,-2,.484,.497,,Purchased
257,Reyes Moronta\moronre01,26,SFG,56.2,56,0,19,3.02,4.88,0.19,-0.33,95.2,4.16,7,0.7,1.48,0.1,1.3,12,.513,.505,$567500,Amateur Free Agent
258,Andres Munoz\munozan01,20,SDP,23.0,22,0,10,3.91,4.78,0.17,-0.32,93.9,4.02,0,0.0,1.16,0.0,0.2,2,.502,.500,,Amateur Free Agent
259,John Ryan Murphy\murphjr01,28,ARI,3.0,2,0,9,27.00,5.78,0.92,-0.39,88.9,3.98,-8,-0.6,.01,0.3,-0.3,-7,.224,.497,$900000,Traded
260,Harrison Musgrave*\musgrha01,27,COL,10.0,10,0,4,3.60,4.94,-0.08,-0.33,119.9,5.61,2,0.2,.84,0.0,0.3,3,.523,.501,$557000,Amateur Draft
261,Joe Musgrove\musgrjo01,26,PIT,170.1,32,31,98,5.18,4.80,-0.41,0.21,97.7,5.30,3,0.3,1.13,-0.1,1.7,18,.508,.502,$582500,Traded
262,Jimmy Nelson\nelsoji02,30,MIL,22.0,10,3,18,7.36,4.47,0.27,-0.03,102.0,4.26,-8,-0.7,.48,0.1,-0.5,-6,.429,.496,$3700000,Amateur Draft
263,Hector Neris\nerishe01,30,PHI,67.2,68,0,24,3.19,4.72,0.18,-0.32,102.8,4.34,9,0.9,1.84,0.2,1.8,15,.513,.505,$1800000,Amateur Free Agent
264,Pat Neshek\neshepa01,38,PHI,18.0,20,0,11,5.50,4.66,0.29,-0.32,105.3,4.27,-2,-0.2,1.08,0.0,-0.1,-1,.488,.499,$7750000,Free Agency
265,Dovydas Neverauskas\neverdo01,26,PIT,9.1,10,0,11,10.61,5.04,-0.50,-0.34,96.9,5.04,-6,-0.6,.57,0.1,-0.4,-5,.445,.497,,Amateur Free Agent
266,Sean Newcomb*\newcose01,26,ATL,68.1,55,4,28,3.69,4.85,0.19,-0.22,101.7,4.52,6,0.7,1.30,0.0,1.2,13,.512,.504,$575000,Traded
267,Juan Nicasio\nicasju01,32,PHI,47.1,47,0,27,5.13,4.79,0.24,-0.32,102.9,4.34,-4,-0.4,1.02,-0.1,-0.1,0,.491,.498,$9250000,Traded
268,Hector Noesi\noesihe01,32,MIA,27.2,12,4,26,8.46,4.72,-0.06,0.03,98.9,4.76,-11,-1.1,.64,0.0,-0.8,-9,.412,.494,,Free Agency
269,Stephen Nogosek\nogosst01,24,NYM,6.2,7,0,8,10.80,4.87,-0.60,-0.33,96.9,4.98,-4,-0.4,.37,0.1,-0.2,-4,.441,.497,,Traded
270,Aaron Nola\nolaaa01,26,PHI,202.1,34,34,91,4.05,4.70,0.20,0.21,103.7,4.87,19,2.0,,-0.1,3.7,37,.559,.512,$4500000,Amateur Draft
271,James Norwood\norwoja01,25,CHC,9.1,9,0,4,3.86,4.76,-0.02,-0.32,96.9,4.32,1,0.1,.47,0.0,0.1,1,.506,.500,,Amateur Draft
272,Darren O'Day\odayda01,36,ATL,5.1,8,0,1,1.69,4.97,0.16,-0.34,101.8,4.55,2,0.2,.67,0.0,0.2,2,.522,.501,$9000000,Free Agency
273,Ryan O'Rourke*\orourry01,31,NYM,1.1,2,0,0,0.00,4.46,-0.24,-0.30,93.0,4.08,1,0.1,2.40,0.0,0.1,1,.531,.500,,Free Agency
274,Scott Oberg\obergsc01,29,COL,56.0,49,0,18,2.89,4.82,-0.07,-0.33,118.6,5.41,16,1.6,1.47,0.3,2.4,21,.533,.510,$1300000,Amateur Draft
275,Seunghwan Oh\ohse01,36,COL,18.1,21,0,19,9.33,4.85,-0.10,-0.33,120.7,5.57,-8,-0.7,1.01,0.0,-0.6,-6,.465,.495,$2500000,Traded
276,Jose Osuna\osunajo01,26,PIT,2.1,2,0,1,3.86,5.03,-0.53,-0.34,94.0,4.90,0,0.0,.01,0.0,0.0,0,.514,.500,,Amateur Free Agent
277,Corey Oswalt\oswalco01,25,NYM,6.2,2,0,9,12.15,4.73,-0.53,-0.03,96.9,5.06,-5,-0.4,.97,0.0,-0.4,-5,.290,.497,,Amateur Draft
278,Chris Paddack\paddach01,23,SDP,140.2,26,26,58,3.71,4.96,0.19,0.22,93.3,4.66,15,1.6,,-0.1,2.7,28,.561,.510,$555000,Traded
279,Blake Parker\parkebl01,34,PHI,25.0,23,2,14,5.04,4.71,0.19,-0.26,101.2,4.32,-2,-0.2,1.00,0.0,0.0,0,.492,.499,,Free Agency
280,Gerardo Parra*\parrage01,32,WSN,0.0,1,0,5,,,,,,,,,,0.0,,,,,,Free Agency
281,Wes Parsons\parsowe01,26,2TM,34.2,32,0,24,6.23,5.10,0.02,-0.35,111.1,5.26,-4,-0.4,.99,0.0,0.0,0,.489,.499,$565000,Amateur Free Agent
282,Joel Payamps\payamjo01,25,ARI,4.0,2,0,2,4.50,4.02,0.40,-0.27,102.0,3.42,0,0.0,.12,0.0,0.0,0,.477,.500,,Free Agency
283,James Pazos*\pazosja01,28,COL,10.1,12,0,2,1.74,5.12,-0.07,-0.35,113.2,5.47,4,0.4,.91,0.0,0.5,5,.537,.503,,Traded
284,Freddy Peralta\peralfr01,23,MIL,85.0,39,8,58,6.14,4.72,0.26,-0.04,100.6,4.44,-16,-1.5,1.11,-0.1,-0.9,-8,.460,.490,$564600,Traded
285,Wandy Peralta*\peralwa01,27,2TM,39.2,47,0,25,5.67,4.91,0.25,-0.33,102.3,4.43,-5,-0.5,.95,0.0,-0.2,-2,.489,.497,$570000,Amateur Free Agent
286,Jose Peraza\perazjo01,25,CIN,1.1,2,0,0,0.00,5.02,0.24,-0.34,106.0,4.70,1,0.1,.00,0.0,0.1,1,.536,.500,$2775000,Traded
287,Luis Perdomo\perdolu02,26,SDP,72.0,47,1,34,4.25,4.70,0.21,-0.29,100.0,4.19,0,0.0,1.01,-0.1,0.5,6,.499,.500,,Purchased
288,Hernan Perez\perezhe01,28,MIL,3.0,3,0,1,3.00,4.64,0.26,-0.32,105.6,4.29,0,0.0,.00,0.0,0.0,1,.515,.500,$2500000,Waivers
289,Tim Peterson\peterti01,28,NYM,7.1,6,0,4,4.91,4.89,-0.50,-0.33,91.3,4.63,0,0.0,.60,0.0,0.0,0,.496,.500,$555000,Amateur Draft
290,Jake Petricka\petrija01,31,MIL,8.0,6,0,3,3.38,5.49,0.34,-0.37,92.9,4.44,1,0.1,.19,-0.1,0.1,2,.516,.501,,Free Agency
291,David Phelps\phelpda01,32,CHC,17.0,24,0,7,3.71,5.12,-0.02,-0.35,99.5,4.77,2,0.2,1.23,0.0,0.4,4,.509,.501,,Traded
292,Nick Pivetta\pivetni01,26,PHI,93.2,30,13,64,6.15,4.93,0.24,0.07,102.3,4.88,-13,-1.3,.77,-0.1,-0.5,-5,.458,.492,$598000,Traded
293,Drew Pomeranz*\pomerdr01,30,2TM,104.0,46,18,58,5.02,4.89,0.21,0.06,97.1,4.60,-5,-0.4,1.34,0.0,0.6,5,.491,.499,$1500000,Traded
294,Daniel Ponce de Leon\ponceda01,27,STL,48.2,13,8,21,3.88,4.81,0.26,0.12,93.1,4.34,3,0.3,.74,0.0,0.7,7,.520,.502,,Amateur Draft
295,Brooks Pounders\poundbr01,28,NYM,7.1,7,0,5,6.14,4.77,-0.55,-0.32,97.8,4.89,-1,-0.1,.73,0.0,0.0,0,.486,.499,,Purchased
296,Cal Quantrill\quantca01,24,SDP,103.0,23,18,61,5.33,4.76,0.22,0.15,98.7,4.63,-8,-0.8,1.24,-0.1,0.1,2,.467,.495,,Amateur Draft
297,Jose Quijada*\quijajo01,23,MIA,29.2,34,0,20,6.07,5.19,-0.05,-0.35,93.9,4.58,-5,-0.5,1.26,-0.1,-0.3,-2,.486,.497,,Amateur Free Agent
298,Roman Quinn\quinnro01,26,PHI,3.1,2,0,3,8.10,5.21,0.35,-0.35,104.0,4.69,-1,-0.1,1.18,0.0,-0.1,-1,.440,.499,$559000,Amateur Draft
299,Jose Quintana*\quintjo01,30,CHC,171.0,32,31,100,5.26,4.80,-0.02,0.20,101.8,5.11,-2,-0.2,1.17,-0.1,1.2,13,.492,.498,$10500000,Traded
300,Tanner Rainey\raineta01,26,WSN,48.1,52,0,22,4.10,4.67,-0.04,-0.32,102.9,4.52,2,0.2,.93,-0.1,0.6,7,.505,.501,,Traded
301,Yefry Ramirez\ramirye01,25,PIT,14.0,9,0,15,9.64,4.99,-0.44,-0.34,99.0,5.04,-7,-0.7,.27,0.2,-0.3,-6,.425,.496,,Traded
302,Edubray Ramos\ramosed02,26,PHI,15.0,20,0,10,6.00,4.78,0.26,-0.32,103.7,4.35,-3,-0.3,.79,0.0,-0.1,-1,.487,.498,$573500,Free Agency
303,Robbie Ray*\rayro02,27,ARI,174.1,33,33,91,4.70,4.76,0.35,0.21,102.4,4.72,1,0.1,,-0.1,1.5,17,.503,.501,$6050000,Traded
304,Cody Reed*\reedco01,26,CIN,6.1,3,0,1,1.42,5.16,0.22,-0.35,106.0,4.87,2,0.3,.30,-0.1,0.2,3,.587,.502,,Traded
305,Alex Reyes\reyesal02,24,STL,3.0,4,0,5,15.00,4.69,0.35,-0.32,96.8,3.90,-4,-0.3,1.31,-0.1,-0.4,-3,.414,.498,$564600,Amateur Free Agent
306,Gerardo Reyes\reyesge01,26,SDP,26.0,27,0,22,7.62,4.81,0.17,-0.33,107.1,4.61,-9,-0.8,.77,0.0,-0.6,-6,.469,.495,,Traded
307,Mark Reynolds\reynoma01,35,COL,1.0,1,0,2,18.00,4.49,-0.14,-0.31,136.0,5.88,-1,-0.1,.00,0.1,-0.1,-1,.379,.499,$1000000,Free Agency
308,Jacob Rhame\rhameja01,26,NYM,6.1,5,0,4,5.68,4.76,-0.39,-0.32,89.5,4.32,-1,-0.1,.83,0.0,0.0,0,.481,.499,,Traded
309,Garrett Richards\richaga01,31,SDP,8.2,3,3,8,8.31,4.78,0.19,0.21,99.3,4.76,-3,-0.3,,0.0,-0.2,-3,.396,.498,$7000000,Free Agency
310,Trevor Richards\richatr01,26,MIA,112.0,23,20,56,4.50,4.71,-0.06,0.20,95.5,4.74,3,0.3,.97,-0.1,1.3,13,.515,.502,$570000,Free Agency
311,Yacksel Rios\riosya01,26,2TM,13.0,14,0,13,9.00,4.80,-0.23,-0.33,95.8,4.51,-6,-0.6,.49,0.2,-0.3,-5,.458,.499,,Amateur Draft
312,Tanner Roark\roarkta01,32,CIN,110.1,21,21,55,4.49,4.85,0.24,0.22,103.5,4.99,6,0.7,,-0.1,1.6,16,.531,.504,$10000000,Traded
313,David Robertson\roberda08,34,PHI,6.2,7,0,4,5.40,5.06,0.24,-0.34,101.9,4.56,-1,-0.1,1.36,0.0,0.0,0,.491,.500,$10000000,Free Agency
314,Fernando Rodney\rodnefe01,42,WSN,33.1,38,0,16,4.32,4.60,-0.06,-0.31,103.2,4.48,1,0.1,1.31,-0.1,0.3,4,.502,.500,,Free Agency
315,Dereck Rodriguez\rodride01,27,SFG,99.0,28,16,74,6.73,4.81,0.25,0.13,97.3,4.56,-24,-2.2,.61,0.0,-1.4,-15,.421,.486,$561250,Free Agency
316,Richard Rodriguez\rodriri05,29,PIT,65.1,72,0,30,4.13,4.60,-0.41,-0.31,97.5,4.58,3,0.3,1.16,-0.1,0.8,9,.505,.502,$650000,Free Agency
317,Sean Rodriguez\rodrise01,34,PHI,1.1,2,0,0,0.00,4.62,0.18,-0.31,102.5,4.23,1,0.1,.00,0.0,0.0,1,.532,.500,$100000,Free Agency
318,Tyler Rogers\rogerty01,28,SFG,17.2,17,0,3,1.53,4.97,0.21,-0.34,93.8,4.14,5,0.5,1.32,0.0,0.7,7,.531,.503,,Amateur Draft
319,Sal Romano\romansa01,25,CIN,16.1,12,0,14,7.71,4.96,0.26,-0.34,103.6,4.52,-6,-0.6,.72,0.0,-0.4,-4,.454,.497,,Amateur Draft
320,Sergio Romo\romose01,36,MIA,37.2,38,0,18,4.30,4.66,-0.06,-0.32,96.8,4.26,0,0.0,1.46,-0.1,0.3,3,.500,.500,$2500000,Free Agency
321,Randy Rosario*\rosarra01,25,CHC,10.2,13,0,8,6.75,5.15,-0.02,-0.35,103.3,4.97,-2,-0.2,.84,0.0,-0.1,-1,.484,.499,$564000,Waivers
322,Trevor Rosenthal\rosentr01,29,WSN,6.1,12,0,16,22.74,5.64,-0.07,-0.38,110.2,5.87,-12,-1.1,.87,0.1,-1.0,-11,.408,.493,$7000000,Free Agency
323,Joe Ross\rossjo01,26,WSN,64.0,27,9,41,5.77,4.86,-0.07,0.09,103.2,5.18,-4,-0.4,1.05,-0.1,0.1,2,.485,.498,$1000000,Traded
324,Zac Rosscup*\rosscza01,31,LAD,3.0,7,0,3,9.00,5.27,0.56,-0.36,116.5,5.07,-1,-0.1,.87,0.0,-0.1,-1,.482,.499,,Free Agency
325,Chris Rusin*\rusinch01,32,COL,1.0,2,0,4,36.00,4.77,-0.22,-0.32,124.7,5.81,-3,-0.3,.69,0.0,-0.2,-3,.354,.498,$1687500,Waivers
326,Kyle Ryan*\ryanky01,27,CHC,61.0,73,0,26,3.84,4.93,-0.02,-0.33,100.8,4.65,6,0.6,1.22,-0.1,1.1,11,.508,.504,$555000,Free Agency
327,Hyun-Jin Ryu*\ryuhy01,32,LAD,182.2,29,29,53,2.61,4.69,0.50,0.21,95.7,4.22,33,3.6,,-0.1,5.1,50,.623,.522,$17900000,Free Agency
328,Casey Sadler\sadleca02,28,LAD,27.0,24,1,9,3.00,4.70,0.53,-0.31,96.1,3.71,2,0.2,.63,-0.1,0.4,5,.509,.501,,Traded
329,Fernando Salas\salasfe01,34,PHI,2.2,3,0,2,6.75,5.52,0.35,-0.37,100.0,4.80,-1,-0.1,.36,0.0,0.0,0,.481,.500,,Free Agency
330,Jeff Samardzija\samarje01,34,SFG,181.1,32,32,78,3.87,4.75,0.23,0.21,95.8,4.53,14,1.4,,-0.1,2.9,30,.544,.509,$19800000,Free Agency
331,Anibal Sanchez\sanchan01,35,WSN,166.0,30,30,77,4.17,4.81,-0.07,0.22,104.6,5.33,22,2.3,,-0.1,3.7,37,.577,.514,$6000000,Free Agency
332,Pablo Sandoval\sandopa01,32,SFG,1.0,1,0,0,0.00,4.20,0.16,-0.29,106.0,3.98,0,0.0,.00,0.0,0.0,1,.546,.500,$555000,Free Agency
333,Dennis Santana\santade01,23,LAD,5.0,3,0,4,7.20,4.29,0.51,-0.29,110.2,3.84,-2,-0.2,.68,0.0,-0.1,-1,.441,.499,,Amateur Free Agent
334,Hector Santiago*\santihe01,31,NYM,8.0,8,0,6,6.75,4.05,-0.52,-0.27,86.4,3.71,-3,-0.3,.50,0.0,-0.1,-2,.467,.498,$100000,Free Agency
335,Josh Sborz\sborzjo01,25,LAD,9.0,7,0,8,8.00,4.54,0.55,-0.31,101.0,3.72,-4,-0.4,.46,0.1,-0.2,-3,.442,.497,,Amateur Draft
336,Max Scherzer\scherma01,34,WSN,172.1,27,27,59,3.08,4.76,-0.05,0.21,102.2,5.13,40,4.4,,-0.1,5.8,55,.662,.527,$42143000,Free Agency
337,Jaime Schultz\schulja02,28,LAD,5.0,4,0,4,7.20,4.86,0.55,-0.33,99.1,3.94,-2,-0.2,.09,0.1,-0.1,-1,.456,.499,,Traded
338,Robby Scott*\scottro02,29,ARI,7.1,11,0,4,4.91,5.54,0.42,-0.38,95.0,4.51,0,0.0,.68,0.0,0.0,0,.497,.500,,Purchased
339,Sam Selman*\selmasa01,28,SFG,10.1,10,0,5,4.35,5.16,0.19,-0.35,100.0,4.62,0,0.0,.83,0.0,0.1,1,.503,.500,,Free Agency
340,Antonio Senzatela\senzaan01,24,COL,124.2,25,25,99,7.15,5.04,-0.10,0.23,116.9,6.27,-12,-1.1,,-0.1,-0.1,-1,.454,.493,$560000,Amateur Free Agent
341,Paul Sewald\sewalpa01,29,NYM,19.2,17,0,10,4.58,4.60,-0.42,-0.31,93.3,4.40,0,0.0,.73,0.0,0.1,1,.498,.500,,Amateur Draft
342,Bryan Shaw\shawbr01,31,COL,72.0,70,0,44,5.50,4.95,-0.08,-0.34,118.2,5.55,1,0.1,1.05,-0.1,0.6,7,.501,.500,$8500000,Free Agency
343,Jimmie Sherfy\sherfji01,27,ARI,18.1,17,0,12,5.89,4.73,0.43,-0.32,102.2,4.06,-4,-0.4,1.04,0.0,-0.2,-2,.479,.498,,Amateur Draft
344,Chasen Shreve*\shrevch01,28,STL,2.0,3,0,2,9.00,4.69,0.31,-0.32,97.6,3.96,-1,-0.1,1.37,0.0,-0.1,-1,.464,.499,$900000,Traded
345,JB Shuck*\shuckja01,32,PIT,1.0,1,0,0,0.00,4.82,-0.53,-0.32,94.0,4.73,1,0.1,.00,0.0,0.0,1,.555,.500,$700000,Free Agency
346,Lucas Sims\simslu01,25,CIN,43.0,24,4,22,4.60,4.83,0.19,-0.12,103.3,4.68,0,0.0,.86,-0.1,0.4,4,.502,.500,,Traded
347,Tony Sipp*\sippto01,35,WSN,21.0,36,0,12,5.14,4.84,-0.07,-0.33,104.3,4.77,-1,-0.1,1.08,0.0,0.1,1,.498,.499,$1000000,Free Agency
348,Burch Smith\smithbu03,29,2TM,21.1,17,0,14,5.91,4.87,0.29,-0.33,96.9,4.11,-4,-0.4,.94,0.1,-0.1,-2,.477,.499,,Free Agency
349,Caleb Smith*\smithca03,27,MIA,153.1,28,28,82,4.81,4.80,-0.05,0.21,96.8,4.91,2,0.2,,-0.1,1.5,16,.507,.501,$556500,Traded
350,Josh Smith*\smithjo08,29,MIA,4.1,6,0,4,8.31,4.97,-0.07,-0.34,95.0,4.47,-2,-0.2,.80,0.0,-0.1,-1,.470,.499,,Waivers
351,Will Smith*\smithwi04,29,SFG,65.1,63,0,20,2.76,4.85,0.16,-0.33,95.7,4.17,10,1.1,2.01,0.4,2.1,16,.517,.507,$4225000,Traded
352,Drew Smyly*\smylydr01,30,PHI,62.2,12,12,34,4.88,4.80,0.22,0.21,100.3,4.82,0,0.0,,0.0,0.5,5,.497,.500,,Free Agency
353,Chad Sobotka\sobotch01,25,ATL,29.0,32,0,22,6.83,4.67,0.17,-0.32,105.4,4.41,-8,-0.8,.87,0.0,-0.5,-5,.476,.495,$565000,Amateur Draft
354,Mike Soroka\sorokmi01,21,ATL,174.2,29,29,56,2.89,4.81,0.19,0.21,100.6,4.86,39,4.2,,-0.1,5.7,55,.646,.526,,Amateur Draft
355,Jacob Stallings\stallja01,29,PIT,1.0,1,0,0,0.00,5.05,-0.41,-0.34,94.0,4.82,1,0.1,.00,0.0,0.0,1,.556,.500,$564000,Amateur Draft
356,Craig Stammen\stammcr01,35,SDP,82.0,76,0,36,3.95,4.85,0.21,-0.33,95.9,4.14,2,0.2,1.65,-0.1,0.8,9,.503,.501,$2250000,Free Agency
357,Ryne Stanek\stanery01,27,MIA,21.1,22,0,15,6.33,4.78,-0.05,-0.32,99.8,4.50,-4,-0.4,1.67,-0.2,-0.4,-2,.481,.497,,Traded
358,Drew Steckenrider\steckdr01,28,MIA,14.1,15,0,10,6.28,4.60,-0.05,-0.31,97.6,4.23,-3,-0.3,1.26,-0.1,-0.3,-2,.479,.498,$575000,Amateur Draft
359,Robert Stephenson\stephro01,26,CIN,64.2,57,0,30,4.18,4.80,0.20,-0.33,102.4,4.39,2,0.2,1.05,-0.1,0.6,8,.503,.501,$565000,Amateur Draft
360,Brock Stewart\stewabr01,27,LAD,4.0,3,0,8,18.00,4.65,0.69,-0.32,99.4,3.62,-6,-0.5,.07,0.2,-0.3,-6,.321,.497,$565000,Amateur Draft
361,Robert Stock\stockro01,29,SDP,10.2,10,0,14,11.81,5.00,0.21,-0.34,93.9,4.18,-9,-0.8,.99,0.0,-0.8,-8,.416,.495,$559900,Free Agency
362,Matt Strahm*\strahma01,27,SDP,114.2,46,16,61,4.79,4.87,0.21,0.06,97.4,4.60,-2,-0.2,1.17,-0.1,0.7,8,.495,.499,$581700,Traded
363,Stephen Strasburg\strasst01,30,WSN,209.0,33,33,79,3.40,4.86,-0.06,0.22,101.0,5.19,42,4.6,,-0.1,6.3,61,.639,.528,$38333333,Amateur Draft
364,Chris Stratton\stratch01,28,PIT,46.2,28,0,22,4.24,4.79,-0.41,-0.32,97.3,4.74,3,0.3,.53,-0.2,0.5,7,.510,.502,,Purchased
365,Hunter Strickland\strichu01,30,WSN,21.0,24,0,12,5.14,4.86,-0.07,-0.33,100.7,4.64,-1,-0.1,1.17,-0.1,0.0,1,.495,.499,,Traded
366,Ross Stripling\stripro01,29,LAD,90.2,32,15,40,3.97,4.75,0.48,0.09,94.2,4.10,2,0.2,.80,-0.1,0.9,10,.505,.501,$595000,Amateur Draft
367,Marcus Stroman\stromma01,28,NYM,59.2,11,11,27,4.07,4.59,-0.46,0.21,95.2,5.00,6,0.7,,0.0,1.2,12,.560,.504,,Traded
368,Pedro Strop\stroppe01,34,CHC,41.2,50,0,24,5.18,4.88,-0.02,-0.33,100.6,4.59,-3,-0.3,1.20,-0.1,0.0,1,.495,.498,$6250000,Traded
369,Andrew Suarez*\suarean01,26,SFG,32.2,21,2,23,6.34,4.75,0.25,-0.16,100.0,4.34,-7,-0.7,.91,0.0,-0.4,-4,.467,.496,,Amateur Draft
370,Ranger Suarez*\suarera01,23,PHI,48.2,37,0,18,3.33,4.76,0.24,-0.32,101.1,4.24,5,0.5,1.08,-0.1,0.9,9,.514,.503,,Amateur Free Agent
371,Wander Suero\suerowa01,27,WSN,71.1,78,0,36,4.54,4.77,-0.06,-0.32,103.9,4.68,1,0.1,1.26,-0.1,0.7,8,.502,.501,$562500,Amateur Free Agent
372,Brent Suter*\suterbr01,29,MIL,18.1,9,0,1,0.49,4.66,0.26,-0.32,102.6,4.19,8,0.8,1.12,0.0,1.0,9,.590,.505,$568300,Amateur Draft
373,Anthony Swarzak\swarzan01,33,ATL,39.2,44,0,19,4.31,4.94,0.19,-0.33,101.4,4.47,1,0.1,1.36,-0.1,0.4,4,.502,.500,,Traded
374,Noah Syndergaard\syndeno01,26,NYM,197.2,32,32,101,4.60,4.67,-0.44,0.21,91.4,4.87,6,0.6,,-0.1,2.3,24,.520,.504,$6000000,Traded
375,Jameson Taillon\taillja01,27,PIT,37.1,7,7,24,5.79,4.62,-0.43,0.21,104.0,5.47,-1,-0.1,,0.0,0.2,2,.482,.499,$587500,Amateur Draft
376,Julio Teheran\teherju01,28,ATL,174.2,33,33,81,4.17,4.58,0.19,0.20,104.2,4.78,12,1.3,,-0.1,2.7,28,.538,.508,$11166667,Amateur Free Agent
377,Jesus Tinoco\tinocje01,24,COL,36.0,24,0,23,5.75,4.90,-0.08,-0.33,121.0,5.63,0,0.0,.88,-0.1,0.2,3,.498,.500,,Traded
378,Josh Tomlin\tomlijo01,34,ATL,79.1,51,1,35,3.97,4.86,0.22,-0.22,102.4,4.53,5,0.5,.80,-0.2,1.1,12,.510,.503,$100000,Free Agency
379,Touki Toussaint\toussto01,23,ATL,41.2,24,1,28,6.05,4.92,0.19,-0.18,101.1,4.60,-7,-0.7,1.13,-0.1,-0.4,-3,.473,.496,,Traded
380,Duane Underwood Jr.\underdu01,24,CHC,11.2,12,0,7,5.40,4.98,-0.02,-0.34,98.7,4.60,-1,-0.1,.61,0.0,0.0,0,.492,.499,,Amateur Draft
381,Jose Urena\urenajo01,27,MIA,84.2,24,13,53,5.63,4.66,-0.06,0.15,96.8,4.71,-8,-0.8,1.69,-0.1,-0.2,-1,.465,.495,$3200000,Amateur Free Agent
382,Julio Urias*\uriasju01,22,LAD,79.2,37,8,28,3.16,4.57,0.45,-0.13,98.2,3.92,7,0.7,1.08,-0.1,1.3,14,.519,.504,$565000,Amateur Free Agent
383,Jason Vargas*\vargaja01,36,2TM,149.2,30,29,84,5.05,4.87,-0.19,0.21,95.4,5.00,0,0.0,.01,-0.1,1.3,13,.501,.501,$8000000,Free Agency
384,Felipe Vazquez*\riverfe01,27,PIT,60.0,56,0,12,1.80,4.64,-0.30,-0.31,98.7,4.56,19,1.9,1.54,0.4,2.9,24,.534,.512,$4500000,Traded
385,Vince Velasquez\velasvi01,27,PHI,117.1,33,23,69,5.29,4.65,0.22,0.16,100.5,4.62,-9,-0.8,1.13,-0.1,0.1,2,.475,.495,$2249000,Traded
386,Pat Venditte#\vendipa01,34,SFG,3.1,2,0,6,16.20,4.20,0.27,-0.28,106.0,3.86,-5,-0.4,.07,0.2,-0.2,-4,.311,.498,$585000,Free Agency
