Rk,Name,Age,Tm,G,PA,Rbat,Rbaser,Rdp,Rfield,Rpos,RAA,WAA,Rrep,RAR,WAR,waaWL%,162WL%,oWAR,dWAR,oRAR,Salary,Acquired,Pos Summary
125,Roger Clemens\clemero02,43,HOU,18,38,-6,0,0,0,6,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$12200000,Free Agency,1
126,JD Closser#\clossjd01,26,COL,32,112,-9,0,1,2,2,-5,-0.5,3,-1,-0.2,.485,.497,-0.4,0.4,-3,,Traded,2
127,Buck Coats*\coatsbu01,24,CHC,18,18,-1,0,0,1,0,0,0.0,1,0,0.0,.498,.500,-0.1,0.1,-1,,Amateur Draft,/89
128,Todd Coffey\coffeto01,25,CIN,79,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$339000,Amateur Draft,1
129,Alvin Colina\colinal01,24,COL,2,5,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.465,.500,-0.1,0.0,-1,,Amateur Free Agent,/2
130,Clay Condrey\condrcl01,30,PHI,18,2,-1,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,1
131,Jeff Conine\coninje01,40,PHI,28,107,-3,1,1,-1,-1,-4,-0.4,3,-1,-0.1,.486,.498,0.0,-0.3,0,,Traded,97
132,Aaron Cook\cookaa01,27,COL,31,75,-17,0,1,0,12,-5,-0.5,0,-5,-0.5,.484,.497,-0.5,0.0,-5,$1250000,Amateur Draft,1
133,Roy Corcoran\corcoro01,26,WSN,6,2,0,0,0,0,0,0,0.0,0,0,0.0,.506,.500,0.0,0.0,0,,Amateur Free Agent,/1
134,Chad Cordero\cordech01,24,WSN,65,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$525000,Amateur Draft,1
135,Francisco Cordero\cordefr01,31,MIL,28,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
136,Lance Cormier\cormila01,25,ATL,28,14,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.496,.499,-0.1,0.0,-1,$345000,Traded,1
137,Rheal Cormier*\cormirh01,39,2TM,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2500000,Traded,1
138,Manny Corpas\corpama01,23,COL,35,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Free Agent,1
139,Kevin Correia\correke01,25,SFG,47,12,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.498,.499,-0.1,0.0,-1,,Amateur Draft,1
140,David Cortes\corteda01,32,COL,29,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$350000,Free Agency,1
141,Chris Coste\costech01,33,PHI,65,213,6,-1,-1,-5,3,2,0.2,7,9,0.8,.503,.501,1.3,-0.2,14,,Free Agency,2/3
142,Humberto Cota\cotahu01,27,PIT,38,110,-11,0,0,-1,2,-10,-1.1,3,-7,-0.7,.473,.494,-0.6,0.1,-6,$342000,Traded,2
143,Craig Counsell*\counscr01,35,ARI,105,415,-15,-1,3,23,5,15,1.4,13,28,2.6,.514,.509,0.4,2.7,5,$1750000,Free Agency,6/54
144,Jose Cruz#\cruzjo02,32,LAD,86,273,-2,1,0,1,-2,-2,-0.3,9,6,0.5,.497,.499,0.5,-0.2,5,$2910000,Waivers,798
145,Juan Cruz\cruzju02,27,ARI,31,26,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,.494,.499,-0.2,0.0,-2,$575000,Traded,1
146,Jack Cust*\custja01,27,SDP,4,3,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,/7
147,Casey Daigle\daiglca01,25,ARI,10,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,,Amateur Draft,1
148,Jeff DaVanon#\davanje02,32,ARI,87,256,2,0,0,-1,0,1,0.1,8,9,0.8,.501,.501,0.9,-0.2,10,$525000,Free Agency,89/7D
149,Kyle Davies\davieky01,22,ATL,14,24,-5,0,0,0,4,-1,-0.1,0,-1,-0.1,.494,.499,-0.1,0.0,-1,$333500,Amateur Draft,1
150,Doug Davis\davisdo02,30,MIL,33,78,-17,0,1,0,12,-3,-0.4,0,-3,-0.4,.490,.498,-0.4,0.0,-3,$3200000,Free Agency,1
151,Rajai Davis\davisra01,25,PIT,20,17,-2,-2,0,0,0,-4,-0.4,1,-3,-0.3,.483,.498,-0.3,0.0,-3,,Amateur Draft,/9
152,Zach Day\dayza01,28,2TM,8,14,-4,0,0,0,2,-2,-0.2,0,-2,-0.2,.472,.499,-0.2,0.0,-2,$600000,Traded,/1
153,Yurendell de Caster\decasyu01,26,PIT,3,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.477,.500,-0.1,0.0,-1,,MinorLg Draft,/D
154,Jorge De La Rosa*\rosajo01,25,MIL,18,5,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.496,.500,-0.1,0.0,-1,$337000,Traded,1
155,Tomas de la Rosa\delarto01,28,SFG,16,17,-1,0,0,-1,0,-1,-0.1,1,-1,-0.1,.492,.499,0.0,-0.1,0,,Free Agency,/645
156,Mike DeJean\dejeami01,35,COL,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$1150000,Free Agency,/1
157,Carlos Delgado*\delgaca01,34,NYM,144,618,21,0,0,-3,-8,10,0.9,19,29,2.7,.507,.506,3.0,-1.1,32,$13500000,Traded,*3/D
158,David Dellucci*\delluda01,32,PHI,132,301,10,-2,1,-7,-3,-1,-0.2,9,8,0.7,.499,.499,1.4,-1.1,15,$950000,Traded,79/D
159,Chris Demaria#\demarch01,25,MIL,10,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
160,Ryan Dempster\dempsry01,29,CHC,70,2,-1,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4333333,Free Agency,1
161,Chris Denorfia\denorch01,25,CIN,49,120,-3,0,1,4,-1,1,0.1,4,5,0.5,.502,.501,0.1,0.3,1,$327000,Amateur Draft,987
162,Elmer Dessens\desseel01,35,LAD,19,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,,Traded,1
163,Joey Devine\devinjo01,22,ATL,10,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
164,Einar Diaz\diazei01,33,LAD,3,3,1,0,0,0,0,1,0.1,0,1,0.1,.519,.500,0.1,0.0,1,,Purchased,/2
165,Matt Diaz\diazma02,28,ATL,124,323,7,-1,0,8,-3,10,1.0,10,20,1.9,.508,.506,1.2,0.5,12,$330000,Traded,7/9
166,Victor Diaz\diazvi01,24,NYM,6,11,-1,0,0,0,0,-2,-0.2,0,-1,-0.1,.475,.499,-0.1,0.0,-1,$335000,Traded,/7
167,Mike Difelice\difelmi01,37,NYM,15,30,-4,0,0,-1,1,-5,-0.5,1,-4,-0.4,.470,.497,-0.3,-0.1,-3,,Free Agency,2
168,Scott Dohmann\dohmasc01,28,COL,25,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$333000,Amateur Draft,1
169,Melvin Dorta\dortame01,24,WSN,15,20,-2,0,0,0,0,-2,-0.2,1,-1,-0.1,.488,.499,-0.1,0.0,-1,,Free Agency,/56
170,Ryan Doumit#\doumiry01,25,PIT,61,178,-3,0,1,-4,-1,-7,-0.8,6,-2,-0.2,.488,.496,0.2,-0.5,2,$333000,Amateur Draft,32/D
171,Ryan Drese\dresery01,30,WSN,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.480,.500,0.0,0.0,0,$1900000,Waivers,/1
172,J.D. Drew*\drewj.01,30,LAD,146,594,20,1,4,4,-5,24,2.2,19,42,4.0,.516,.514,3.6,-0.2,38,$11400000,Free Agency,*9/D
173,Stephen Drew*\drewst01,23,ARI,59,226,4,1,1,2,3,11,1.0,7,18,1.7,.518,.506,1.5,0.5,16,$300000,Amateur Draft,6
174,Chris Duffy*\duffych01,26,PIT,84,348,-10,5,0,-3,2,-6,-0.7,11,5,0.4,.493,.496,0.7,-0.2,8,$331000,Amateur Draft,8
175,Zach Duke*\dukeza01,23,PIT,33,78,-9,0,0,0,12,3,0.3,0,3,0.3,.510,.502,0.3,0.0,3,$335000,Amateur Draft,1
176,Chris Duncan*\duncach01,25,STL,90,314,16,0,1,-3,-4,10,0.9,10,20,1.8,.511,.506,2.2,-0.7,23,,Amateur Draft,793/D
177,Adam Dunn*\dunnad01,26,CIN,160,683,9,-1,0,-18,-6,-16,-1.7,21,6,0.4,.491,.491,2.2,-2.4,24,$7500000,Amateur Draft,*7/3D
178,Ray Durham#\durhara01,34,SFG,137,555,20,0,-2,-6,3,17,1.5,17,34,3.2,.512,.510,3.7,-0.3,40,$7000000,Free Agency,*4
179,Damion Easley\easleda01,36,ARI,90,220,-2,-1,0,-3,2,-4,-0.5,7,3,0.2,.496,.498,0.5,-0.2,6,$700000,Free Agency,65/43D9
180,David Eckstein\eckstda01,31,STL,123,552,-9,0,1,4,6,2,0.1,17,18,1.7,.501,.501,1.3,1.0,14,$3333333,Free Agency,*6
181,Jim Edmonds*\edmonji01,36,STL,110,408,3,0,0,-3,2,1,0.0,13,14,1.3,.501,.501,1.6,-0.2,17,$12074702,Traded,8/3
182,Mike Edwards\edwarmi02,29,PIT,14,18,-1,0,0,1,0,-1,-0.1,1,0,0.0,.495,.500,-0.1,0.1,-1,,Free Agency,/5
183,Joey Eischen*\eischjo01,36,WSN,22,3,-1,0,0,0,0,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,$1300000,Free Agency,1
184,Jason Ellison\ellisja01,28,SFG,84,91,-4,-1,0,2,-2,-5,-0.6,3,-3,-0.3,.494,.497,-0.5,0.0,-4,$345000,Amateur Draft,79/8
185,Alan Embree*\embreal01,36,SDP,68,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$850000,Free Agency,1
186,Edwin Encarnacion\encared01,23,CIN,117,467,6,1,0,-13,2,-4,-0.5,15,11,0.9,.497,.498,2.2,-1.1,24,$332500,Traded,*5/3
187,Juan Encarnacion\encarju01,30,STL,153,598,-5,0,0,3,-4,-6,-0.8,19,12,1.0,.496,.496,0.8,-0.2,9,$3500000,Free Agency,*98/7
188,Morgan Ensberg\ensbemo01,30,HOU,127,495,12,-2,1,8,2,22,2.0,15,37,3.5,.517,.513,2.7,1.0,29,$3800000,Amateur Draft,*5
189,Alex Escobar\escobal01,27,WSN,33,99,6,0,0,-5,0,1,0.1,3,4,0.4,.503,.501,0.9,-0.5,9,,Free Agency,8/9
190,Shawn Estes\estessh01,33,SDP,1,2,0,0,0,0,0,0,0.0,0,0,0.0,.534,.500,0.0,0.0,0,$1100000,Free Agency,/1
191,Johnny Estrada#\estrajo01,30,ARI,115,443,-7,-1,-3,-2,7,-6,-0.6,14,8,0.7,.495,.497,0.9,0.4,10,$2000000,Traded,2
192,Andre Ethier*\ethiean01,24,LAD,126,441,9,-1,0,8,-4,12,1.1,14,26,2.4,.509,.507,1.6,0.4,18,,Traded,*7
193,Dana Eveland*\evelada01,22,MIL,9,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.487,.499,-0.1,0.0,-1,,Amateur Draft,/1
194,Adam Everett\everead01,29,HOU,150,566,-25,0,2,34,8,19,1.8,18,36,3.5,.512,.511,0.1,4.1,2,$1900000,Traded,*6
195,Scott Eyre*\eyresc01,34,CHC,70,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$3033333,Free Agency,1
196,Brian Falkenborg\falkebr01,28,STL,5,1,0,0,0,0,0,0,0.0,0,0,0.0,.497,.500,0.0,0.0,0,,Free Agency,/1
197,Sal Fasano\fasansa01,34,PHI,50,149,-7,-1,-1,1,3,-5,-0.5,5,0,0.0,.491,.497,-0.1,0.4,-1,$425000,Free Agency,2
198,Jeff Fassero*\fasseje01,43,SFG,10,5,0,0,0,0,1,1,0.1,0,1,0.1,.512,.501,0.1,0.0,1,$750000,Free Agency,1
199,Pedro Feliciano*\felicpe01,29,NYM,61,3,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,,Free Agency,1
200,Pedro Feliz\felizpe01,31,SFG,160,644,-19,-3,-2,20,3,0,-0.1,20,20,1.8,.500,.500,-0.2,2.2,0,$4000000,Free Agency,*5/76
201,Jared Fernandez\fernaja01,34,MIL,4,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$337000,Free Agency,/1
202,Robert Fick*\fickro01,32,WSN,60,141,-5,0,-1,-4,1,-9,-0.9,4,-5,-0.5,.485,.495,-0.1,-0.3,-1,$850000,Free Agency,23/9
203,Nate Field\fieldna01,30,COL,14,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
204,Prince Fielder*\fieldpr01,22,MIL,157,648,7,-1,-2,-22,-8,-26,-2.7,20,-6,-0.7,.484,.484,1.4,-3.0,16,$329500,Amateur Draft,*3/D
205,Steve Finley*\finlest01,41,SFG,139,481,-11,2,2,2,3,-2,-0.3,15,13,1.1,.498,.499,0.9,0.4,11,$7000000,Traded,*8
206,Randy Flores*\florera01,30,STL,60,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$350000,Free Agency,1
207,Cliff Floyd*\floydcl01,33,NYM,97,376,-7,1,1,-6,-3,-14,-1.5,12,-3,-0.4,.485,.491,0.2,-0.9,3,$6616856,Free Agency,7
208,Gavin Floyd\floydga01,23,PHI,11,23,-6,0,0,0,4,-3,-0.3,0,-3,-0.3,.474,.498,-0.3,0.0,-3,$330000,Amateur Draft,1
209,Josh Fogg\foggjo01,29,COL,32,70,-11,0,0,0,10,-1,-0.1,0,-1,-0.1,.497,.499,-0.1,0.0,-1,$450000,Free Agency,1
210,Bartolome Fortunato\fortuba01,31,NYM,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,/1
211,Jeff Francis*\francje01,25,COL,31,80,-11,0,1,0,13,1,0.1,0,1,0.1,.504,.501,0.1,0.0,1,$336000,Amateur Draft,1
212,Julio Franco\francju01,47,NYM,95,179,-5,0,-2,3,-2,-5,-0.6,6,0,0.0,.494,.497,-0.3,0.1,-3,$1050000,Free Agency,3/5D
213,Jeff Francoeur\francje02,22,ATL,162,686,-13,0,1,5,-6,-14,-1.5,21,8,0.6,.492,.492,0.1,-0.2,3,$384500,Amateur Draft,*9/8
214,Kevin Frandsen\frandke01,24,SFG,41,102,-6,0,0,0,1,-6,-0.6,3,-3,-0.3,.485,.496,-0.3,0.1,-3,,Amateur Draft,4/6
215,Ryan Franklin\frankry01,33,2TM,61,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.0,-1,$2600000,Traded,1
216,Wayne Franklin*\frankwa01,32,ATL,11,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,1
217,Ryan Freel\freelry01,30,CIN,132,523,-2,2,0,13,0,13,1.1,16,29,2.7,.509,.508,1.4,1.2,16,$1300000,Free Agency,89457
218,Choo Freeman\freemch01,26,COL,88,191,-10,-2,1,-7,1,-18,-1.8,6,-12,-1.2,.480,.489,-0.5,-0.7,-5,$329000,Amateur Draft,8/79
219,Brian Fuentes*\fuentbr01,30,COL,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2000000,Traded,1
220,Jeff Fulchino\fulchje01,26,FLA,0,0,0,0,0,0,0,0,,0,0,,,,,,0,,Amateur Draft,/1
221,Aaron Fultz*\fultzaa01,32,PHI,62,4,-1,0,0,0,1,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$1200000,Waivers,1
222,Rafael Furcal#\furcara02,28,LAD,159,736,9,2,1,4,8,25,2.3,22,47,4.4,.515,.515,4.0,1.2,42,$8715508,Free Agency,*6
223,Eric Gagne\gagneer01,30,LAD,2,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$10000000,Amateur Free Agent,/1
224,John Gall\galljo01,28,STL,8,12,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.486,.499,-0.1,0.0,-1,,Amateur Draft,/73
225,Mike Gallo*\gallomi01,29,HOU,23,1,0,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$365000,Amateur Draft,1
226,Jose Garcia\garcijo01,21,FLA,5,2,0,0,0,0,0,0,0.0,0,0,0.0,.508,.500,0.0,0.0,0,,Amateur Free Agent,/1
227,Nomar Garciaparra\garcino01,32,LAD,122,523,12,0,0,5,-6,10,0.9,16,26,2.5,.508,.506,2.0,-0.2,21,$6000000,Free Agency,*3
228,Geoff Geary\gearyge01,29,PHI,77,6,0,0,0,0,1,1,0.1,0,1,0.1,.501,.500,0.1,0.0,1,$350000,Free Agency,1
229,Franklyn German\germafr01,26,FLA,12,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Waivers,1
230,Justin Germano\germaju01,23,CIN,2,3,-1,0,0,0,0,0,0.0,0,0,0.0,.478,.500,0.0,0.0,0,,Traded,/1
231,Brian Giles*\gilesbr02,35,SDP,158,717,11,1,-1,9,-6,14,1.3,22,36,3.3,.509,.509,2.5,0.2,27,$7666666,Free Agency,*9
232,Marcus Giles\gilesma01,28,ATL,141,626,-7,2,-1,-9,4,-11,-1.2,19,8,0.7,.492,.493,1.6,-0.6,17,$3850000,Amateur Draft,*4
233,Hector Gimenez#\gimenhe01,23,HOU,2,2,-1,0,0,0,0,-1,-0.1,0,-1,-0.1,.470,.500,-0.1,0.0,-1,,Amateur Free Agent,
234,Tom Glavine*\glavito02,40,NYM,30,70,-6,0,0,0,11,4,0.4,0,4,0.4,.512,.502,0.4,0.0,4,$9993640,Free Agency,1
235,Adrian Gonzalez*\gonzaad01,24,SDP,156,631,22,-2,-2,3,-8,13,1.1,20,32,3.0,.508,.508,2.7,-0.6,29,$327500,Traded,*3
236,Alex Gonzalez\gonzaal01,33,PHI,20,38,-6,0,0,0,0,-6,-0.6,1,-5,-0.5,.470,.496,-0.5,0.0,-5,$750000,Free Agency,/3657
237,Edgar Gonzalez\gonzaed01,23,ARI,10,13,-3,0,0,0,2,-1,-0.1,0,-1,-0.1,.489,.499,-0.1,0.0,-1,,Amateur Free Agent,1
238,Enrique Gonzalez\gonzaen01,23,ARI,22,35,-2,0,0,0,5,4,0.3,0,4,0.3,.516,.502,0.3,0.0,4,,Amateur Free Agent,1
239,Geremi Gonzalez\gonzaje01,31,2TM,22,11,-2,0,0,0,2,-1,-0.1,0,-1,-0.1,.497,.500,-0.1,0.0,-1,,Traded,1
240,Luis Gonzalez*\gonzalu01,38,ARI,153,668,-2,1,0,-2,-6,-9,-1.0,21,12,1.0,.495,.495,1.3,-0.8,14,$10673328,Traded,*7/D
241,Luis Gonzalez\gonzalu02,27,COL,61,158,-10,0,1,0,0,-10,-1.0,5,-5,-0.6,.484,.494,-0.5,0.0,-5,$345000,Rule 5 Draft,4/3957
242,Mike Gonzalez\gonzami02,28,PIT,51,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$347000,Traded,1
243,Wiki Gonzalez\gonzawi01,32,WSN,12,38,-4,0,0,-2,1,-5,-0.5,1,-4,-0.4,.459,.497,-0.2,-0.1,-2,$650000,Free Agency,2
244,Tom Gordon\gordoto01,38,PHI,55,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$4500000,Free Agency,1
245,Tom Gorzelanny\gorzeto01,23,PIT,11,21,-6,0,0,0,3,-2,-0.2,0,-2,-0.2,.481,.499,-0.2,0.0,-2,,Amateur Draft,1
246,Mike Gosling*\goslimi01,25,CIN,1,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Waivers,/1
247,John Grabow*\grabojo02,27,PIT,68,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$341750,Amateur Draft,1
248,Tony Graffanino\graffto01,34,MIL,60,261,-1,1,0,8,2,10,0.9,8,18,1.7,.516,.506,0.9,1.0,10,,Traded,4/6
249,Andy Green\greenan01,28,ARI,73,102,-5,0,1,0,0,-4,-0.4,3,-1,-0.1,.495,.498,-0.1,0.0,-1,$330000,Amateur Draft,/5746D
250,Shawn Green*\greensh01,33,2TM,149,588,-4,-2,0,-13,-6,-26,-2.7,18,-8,-0.9,.483,.489,0.4,-1.9,5,$10213898,Traded,93/D
251,Khalil Greene\greenkh01,26,SDP,121,460,1,0,-2,9,6,14,1.3,14,28,2.6,.511,.508,1.8,1.4,19,$405000,Amateur Draft,*6
252,Todd Greene\greento02,35,SFG,61,170,-2,-1,1,-2,2,-2,-0.2,5,3,0.3,.497,.499,0.5,0.0,5,$700000,Free Agency,2/3D
253,Ken Griffey Jr.*\griffke02,36,CIN,109,472,-4,1,0,-14,2,-15,-1.5,15,0,-0.1,.487,.491,1.3,-1.2,14,$10464686,Traded,8/D
254,Jason Grimsley\grimsja01,38,ARI,19,4,-1,0,0,0,1,-1,-0.1,0,-1,-0.1,.497,.500,-0.1,0.0,-1,$825000,Free Agency,1
255,Gabe Gross*\grossga01,26,MIL,117,252,5,3,1,7,0,15,1.5,8,23,2.2,.513,.509,1.5,0.6,16,$335000,Traded,87/9
256,Kevin Gryboski\gryboke01,32,WSN,6,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Free Agency,/1
257,Eddie Guardado\guarded01,35,CIN,15,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Traded,1
258,Jose Guillen\guilljo01,30,WSN,69,268,-12,1,-1,-2,-2,-17,-1.7,8,-8,-0.9,.476,.490,-0.7,-0.5,-6,$4000000,Traded,9
259,Angel Guzman\guzmaan01,24,CHC,15,16,-2,0,0,0,3,0,0.0,0,0,0.0,.498,.500,0.0,0.0,0,,Free Agency,1
260,Joel Guzman\guzmajo03,21,LAD,8,23,-1,0,-1,-1,0,-3,-0.3,1,-2,-0.2,.463,.498,-0.1,-0.1,-1,,Amateur Free Agent,/537
261,Tony Gwynn*\gwynnto02,23,MIL,32,80,-5,0,0,-3,0,-8,-0.8,2,-6,-0.6,.475,.495,-0.3,-0.3,-3,,Amateur Draft,8
262,Jerry Hairston\hairsje02,30,CHC,38,92,-8,0,0,3,0,-5,-0.5,3,-2,-0.2,.488,.497,-0.5,0.3,-5,$2300000,Traded,4/973
263,Scott Hairston\hairssc01,26,ARI,9,16,2,0,0,1,0,2,0.2,1,3,0.3,.523,.501,0.2,0.1,2,,Amateur Draft,/7
264,Bill Hall\hallbi03,26,MIL,148,608,19,0,-1,16,7,42,4.0,19,61,5.8,.528,.525,4.2,2.2,45,$418000,Amateur Draft,*65/84
265,Toby Hall\hallto02,30,LAD,21,60,0,-1,0,-3,1,-3,-0.3,2,-1,-0.1,.486,.498,0.2,-0.2,2,,Traded,2
266,Cole Hamels*\hamelco01,22,PHI,22,53,-8,0,0,0,8,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,,Amateur Draft,1
267,Robby Hammock\hammoro01,29,ARI,1,2,0,0,0,0,0,1,0.0,0,1,0.1,.543,.500,0.1,0.0,1,,Free Agency,/3
268,Chris Hammond*\hammoch01,40,CIN,26,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$800000,Free Agency,1
269,Justin Hampson*\hampsju01,26,COL,5,5,-1,0,0,0,1,0,0.0,0,0,0.0,.504,.500,0.0,0.0,0,,Amateur Draft,/1
270,Tim Hamulack\hamulti01,29,LAD,33,1,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$327500,Traded,1
271,Josh Hancock\hancojo01,28,STL,60,8,-2,0,0,0,1,-1,-0.1,0,-1,-0.1,.499,.500,-0.1,0.0,-1,$355000,Free Agency,1
272,Aaron Harang\haranaa01,28,CIN,34,81,-15,0,0,0,13,-3,-0.3,0,-3,-0.3,.492,.498,-0.3,0.0,-3,$2350000,Traded,1
273,J.J. Hardy\hardyjj01,23,MIL,35,139,-4,-1,0,7,2,4,0.3,4,8,0.8,.510,.502,0.1,0.8,1,$355000,Amateur Draft,6
274,Brandon Harper\harpebr02,30,WSN,18,47,1,0,0,-1,1,1,0.1,1,2,0.2,.504,.500,0.3,0.0,3,,Free Agency,2
275,Brendan Harris\harribr01,25,2TM,25,47,-1,-1,0,0,0,-2,-0.2,1,-1,-0.1,.492,.499,-0.1,0.0,-1,,Traded,/4
276,Corey Hart\hartco01,24,MIL,87,256,0,-5,0,-3,-3,-11,-1.1,8,-3,-0.4,.488,.493,-0.1,-0.6,0,$329500,Amateur Draft,97/83
277,Scott Hatteberg*\hattesc01,36,CIN,141,539,8,-1,-1,4,-7,3,0.2,17,20,1.8,.502,.502,1.5,-0.3,16,$750000,Free Agency,*3
278,Brad Hawpe*\hawpebr01,27,COL,150,575,13,-1,1,5,-5,14,1.2,18,32,2.9,.509,.508,2.5,-0.1,27,,Amateur Draft,*9
279,Aaron Heilman\heilmaa01,27,NYM,71,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$359000,Amateur Draft,1
280,Rick Helling\helliri01,35,MIL,18,3,-1,0,0,0,0,0,0.0,0,0,0.0,.499,.500,0.0,0.0,0,$850000,Free Agency,1
281,Wes Helms\helmswe01,30,FLA,140,278,18,-3,-1,-2,-3,9,0.9,9,18,1.7,.507,.506,1.9,-0.5,20,$800000,Free Agency,35/7
282,Todd Helton*\heltoto01,32,COL,145,649,16,-1,1,-4,-8,5,0.3,20,25,2.3,.503,.503,2.7,-1.2,29,$16600000,Amateur Draft,*3
283,Ben Hendrickson\hendrbe01,25,MIL,4,4,-1,0,0,0,1,0,0.0,0,0,0.0,.501,.500,0.0,0.0,0,,Amateur Draft,/1
284,Mark Hendrickson*\hendrma01,32,LAD,17,23,-6,0,0,0,4,-2,-0.2,0,-2,-0.2,.489,.499,-0.2,0.0,-2,,Traded,1
285,Brad Hennessey\hennebr01,26,SFG,35,30,-4,0,0,0,4,1,0.0,0,1,0.1,.502,.500,0.1,0.0,1,,Amateur Draft,1
286,Clay Hensley\henslcl01,26,SDP,36,56,-10,0,0,0,8,-2,-0.2,0,-2,-0.2,.496,.499,-0.2,0.0,-2,$329000,Traded,1
287,Matt Herges*\hergema01,36,FLA,64,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$600000,Free Agency,1
288,Jeremy Hermida*\hermije01,22,FLA,99,348,-8,-2,1,-5,-3,-16,-1.6,11,-5,-0.6,.484,.490,-0.1,-0.8,0,$327000,Amateur Draft,9/8
289,Anderson Hernandez#\hernaan01,23,NYM,25,67,-9,0,1,1,1,-6,-0.7,2,-4,-0.5,.475,.496,-0.6,0.2,-5,$327000,Traded,46
290,Jose Hernandez\hernajo01,36,2TM,85,166,-5,0,0,4,-1,-3,-0.3,5,2,0.2,.497,.499,-0.2,0.3,-2,$850000,Purchased,/5963
291,Livan Hernandez\hernali01,31,2TM,35,82,-8,0,0,0,12,4,0.4,0,4,0.4,.511,.502,0.4,0.0,4,$8000000,Traded,1
292,Orlando Hernandez\hernaor01,40,2TM,27,54,-6,0,0,0,8,3,0.2,0,3,0.2,.509,.501,0.2,0.0,3,$4625000,Traded,/1
293,Roberto Hernandez\hernaro01,41,2TM,65,0,0,0,0,0,0,0,0.0,0,0,0.0,.500,.500,0.0,0.0,0,$2750000,Traded,1
