age,status,base_salary,signing_bonus,incentives,total_salary,adjusted_salary,payroll_perc,active,lux_tax,year,team,key
25,Vet,"$4,362,500",-,-,"$4,362,500","$4,362,500",44.44,0,A,2000,SEA,597
27,Pre-Arb,"$2,225,000",-,-,"$2,225,000","$2,225,000",22.66,0,A,2000,SEA,487
28,Vet,"$275,000",-,-,"$275,000","$275,000",2.8,0,A,2000,SEA,757
24,Pre-Arb,"$205,000",-,-,"$205,000","$205,000",2.09,0,A,2000,SEA,289
26,Arb 1,"$10,000,000",-,-,"$10,000,000","$10,000,000",29.96,0,A,2000,NYY,586
24,Pre-Arb,"$630,000",-,-,"$630,000","$630,000",1.89,0,A,2000,NYY,160
28,Vet,"$375,000",-,-,"$375,000","$375,000",2.21,0,A,2000,BOS,108
26,Pre-Arb,"$4,000,000",-,-,"$4,000,000","$4,000,000",58.01,0,A,2000,KC,578
26,Pre-Arb,"$2,300,000",-,-,"$2,300,000","$2,300,000",33.36,0,A,2000,KC,175
23,Pre-Arb,"$350,000",-,-,"$350,000","$350,000",5.08,0,A,2000,KC,541
26,Pre-Arb,"$2,250,000",-,-,"$2,250,000","$2,250,000",51.14,0,A,2000,PIT,501
26,Vet,"$2,600,000","$333,333",-,"$2,933,333","$2,933,333",47.85,0,A,2000,PHI,570
25,Vet,"$2,750,000",-,-,"$2,750,000","$2,750,000",44.86,0,A,2000,PHI,918
25,Vet,"$3,500,000",-,-,"$3,500,000","$3,500,000",85.26,0,A,2000,WSH,436
30,Pre-Arb,"$12,500,000",-,-,"$12,500,000","$12,500,000",96.15,0,A,2000,CIN,214
27,Vet,"$300,000",-,-,"$300,000","$300,000",2.31,0,A,2000,CIN,935
29,Vet,"$3,100,000",-,-,"$3,100,000","$3,100,000",66.17,0,A,2000,OAK,582
26,Vet,"$290,000","$833,750",-,"$1,123,750","$1,123,750",23.99,0,A,2000,OAK,386
24,Vet,"$211,000",-,-,"$211,000","$211,000",4.5,0,A,2000,OAK,58
21,Vet,"$500,000","$500,000",-,"$1,000,000","$1,000,000",100.0,0,A,2000,LAD,748
26,Vet,"$1,300,000",-,-,"$1,300,000","$1,300,000",100.0,0,A,2000,COL,257
24,Vet,"$2,750,000",-,-,"$2,750,000","$2,750,000",50.71,0,A,2000,STL,91
24,Pre-Arb,"$2,250,000",-,-,"$2,250,000","$2,250,000",41.49,0,A,2000,STL,300
24,Pre-Arb,"$220,000",-,-,"$220,000","$220,000",4.06,0,A,2000,STL,297
20,Vet,"$202,500",-,-,"$202,500","$202,500",3.73,0,A,2000,STL,772
29,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",37.84,0,A,2000,CLE,192
28,Vet,"$4,250,000",-,-,"$4,250,000","$4,250,000",22.97,0,A,2000,CLE,103
33,Pre-Arb,"$3,000,000",-,-,"$3,000,000","$3,000,000",16.22,0,A,2000,CLE,739
26,Vet,"$255,000",-,-,"$255,000","$255,000",48.76,0,A,2000,MIA,95
32,Pre-Arb,"$7,250,000",-,-,"$7,250,000","$7,250,000",85.75,0,A,2000,CHW,6475
26,Pre-Arb,"$425,000",-,-,"$425,000","$425,000",5.03,0,A,2000,CHW,296
24,Vet,"$305,000",-,-,"$305,000","$305,000",3.61,0,A,2000,CHW,180
24,Pre-Arb,"$275,000",-,-,"$275,000","$275,000",3.25,0,A,2000,CHW,377
28,Vet,"$4,750,000",-,-,"$4,750,000","$4,750,000",18.47,0,A,2000,ATL,25
37,Pre-Arb,"$200,000",-,-,"$200,000","$200,000",0.78,0,A,2000,ATL,11887
22,Vet,"$200,000",-,-,"$200,000","$200,000",0.78,0,A,2000,ATL,465
21,Pre-Arb,"$1,750,000","$220,000",-,"$1,970,000","$1,970,000",55.97,0,A,2000,SF,708
27,Vet,"$4,000,000","$1,666,666",-,"$5,666,666","$5,666,666",43.91,0,A,2001,SEA,768
28,Pre-Arb,"$3,000,000",-,-,"$3,000,000","$3,000,000",23.25,0,A,2001,SEA,487
25,Pre-Arb,"$285,000",-,-,"$285,000","$285,000",2.21,0,A,2001,SEA,289
27,Arb 2,"$11,000,000","$2,000,000",-,"$13,000,000","$13,000,000",32.11,0,A,2001,NYY,586
25,Pre-Arb,"$630,000",-,-,"$630,000","$630,000",1.56,0,A,2001,NYY,160
22,Vet,"$200,000",-,-,"$200,000","$200,000",0.49,0,A,2001,NYY,937
26,Vet,"$18,000,000","$2,000,000","$250,000","$20,250,000","$20,250,000",75.7,0,A,2001,TEX,597
29,Vet,"$13,000,000","$3,200,000","$75,000","$16,275,000","$16,275,000",47.31,0,A,2001,BOS,103
29,Vet,"$1,800,000",-,-,"$1,800,000","$1,800,000",5.23,0,A,2001,BOS,108
27,Pre-Arb,"$3,800,000",-,-,"$3,800,000","$3,800,000",89.94,0,A,2001,KC,175
24,Pre-Arb,"$425,000",-,-,"$425,000","$425,000",10.06,0,A,2001,KC,541
27,Pre-Arb,"$5,100,000",-,-,"$5,100,000","$5,100,000",92.31,0,A,2001,PIT,501
23,Vet,"$200,000",-,-,"$200,000","$200,000",3.62,0,A,2001,PIT,714
25,Vet,"$260,000",-,"$25,000","$285,000","$285,000",14.65,0,A,2001,MIN,100
24,Vet,"$210,000",-,-,"$210,000","$210,000",10.8,0,A,2001,MIN,188
26,Vet,"$5,500,000",-,-,"$5,500,000","$5,500,000",35.31,0,A,2001,PHI,918
27,Vet,"$4,650,000","$333,333",-,"$4,983,333","$4,983,333",31.99,0,A,2001,PHI,570
26,Pre-Arb,"$225,000",-,-,"$225,000","$225,000",9.47,0,A,2001,CHC,443
26,Vet,"$6,000,000",-,-,"$6,000,000","$6,000,000",71.37,0,A,2001,WSH,436
23,Pre-Arb,"$207,000",-,-,"$207,000","$207,000",2.46,0,A,2001,WSH,884
31,Pre-Arb,"$12,500,000",-,-,"$12,500,000","$12,500,000",92.42,0,A,2001,CIN,214
28,Vet,"$400,000",-,-,"$400,000","$400,000",2.96,0,A,2001,CIN,935
24,Pre-Arb,"$200,000",-,-,"$200,000","$200,000",100.0,0,A,2001,BAL,7026
27,Pre-Arb,"$7,100,000",-,-,"$7,100,000","$7,100,000",45.53,0,A,2001,OAK,578
30,Vet,"$4,000,000",-,-,"$4,000,000","$4,000,000",25.65,0,A,2001,OAK,582
27,Vet,"$2,025,000","$833,750",-,"$2,858,750","$2,858,750",18.33,0,A,2001,OAK,386
23,Vet,"$500,000","$125,000",-,"$625,000","$625,000",4.01,0,A,2001,OAK,609
25,Vet,"$245,000",-,-,"$245,000","$245,000",1.57,0,A,2001,OAK,58
22,Vet,"$750,000","$500,000",-,"$1,250,000","$1,250,000",77.16,0,A,2001,LAD,748
27,Vet,"$4,950,000",-,-,"$4,950,000","$4,950,000",65.87,0,A,2001,COL,257
23,Vet,"$215,000",-,-,"$215,000","$215,000",2.86,0,A,2001,COL,479
24,Pre-Arb,"$200,000",-,-,"$200,000","$200,000",100.0,0,A,2001,DET,292
25,Pre-Arb,"$4,500,000",-,-,"$4,500,000","$4,500,000",48.47,0,A,2001,STL,300
25,Vet,"$2,750,000",-,-,"$2,750,000","$2,750,000",29.62,0,A,2001,STL,91
38,Pre-Arb,"$900,000",-,-,"$900,000","$900,000",9.69,0,A,2001,STL,11887
21,Vet,"$400,000",-,-,"$400,000","$400,000",4.31,0,A,2001,STL,772
25,Pre-Arb,"$320,000",-,-,"$320,000","$320,000",3.45,0,A,2001,STL,297
21,Vet,"$200,000","$60,000",-,"$260,000","$260,000",2.8,0,A,2001,STL,795
30,Vet,"$7,000,000",-,-,"$7,000,000","$7,000,000",42.46,0,A,2001,CLE,192
34,Pre-Arb,"$3,000,000",-,-,"$3,000,000","$3,000,000",18.2,0,A,2001,CLE,739
25,Pre-Arb,"$2,200,000",-,-,"$2,200,000","$2,200,000",64.71,0,A,2001,MIA,543
27,Vet,"$500,000",-,-,"$500,000","$500,000",14.71,0,A,2001,MIA,95
33,Pre-Arb,"$10,375,000",-,-,"$10,375,000","$10,375,000",60.85,0,A,2001,CHW,6475
27,Pre-Arb,"$3,750,000",-,-,"$3,750,000","$3,750,000",21.99,0,A,2001,CHW,296
25,Vet,"$2,300,000",-,-,"$2,300,000","$2,300,000",13.49,0,A,2001,CHW,180
25,Pre-Arb,"$400,000",-,-,"$400,000","$400,000",2.35,0,A,2001,CHW,377
29,Vet,"$9,000,000","$1,333,333",-,"$10,333,333","$10,333,333",30.2,0,A,2001,ATL,25
29,Vet,"$600,000","$112,500",-,"$712,500","$712,500",2.08,0,A,2001,ATL,133
23,Vet,"$355,000",-,-,"$355,000","$355,000",1.04,0,A,2001,ATL,465
25,Vet,"$210,000",-,-,"$210,000","$210,000",0.61,0,A,2001,ATL,5253
30,Pre-Arb,"$425,000",-,-,"$425,000","$425,000",2.1,0,A,2001,ARI,491
25,Vet,"$245,000",-,-,"$245,000","$245,000",50.52,0,A,2001,HOU,96
22,Pre-Arb,"$1,750,000","$220,000",-,"$1,970,000","$1,970,000",40.66,0,A,2001,SF,708
29,Pre-Arb,"$4,250,000",-,-,"$4,250,000","$4,250,000",31.91,0,A,2002,SEA,487
28,Vet,"$2,000,000","$1,666,666",-,"$3,666,666","$3,666,666",27.53,0,A,2002,SEA,768
26,Pre-Arb,"$1,400,000",-,-,"$1,400,000","$1,400,000",10.51,0,A,2002,SEA,289
27,Pre-Arb,"$3,642,857",-,-,"$3,642,857","$3,642,857",92.39,0,A,2002,NYM,443
28,Vet,"$13,000,000","$2,000,000",-,"$15,000,000","$15,000,000",26.79,0,A,2002,NYY,586
31,Vet,"$8,000,000","$2,428,571",-,"$10,428,571","$10,428,571",18.63,0,A,2002,NYY,582
26,Pre-Arb,"$630,000",-,-,"$630,000","$630,000",1.13,0,A,2002,NYY,160
23,Vet,"$220,650",-,-,"$220,650","$220,650",0.39,0,A,2002,NYY,937
27,Vet,"$17,000,000","$2,000,000","$400,000","$19,400,000","$19,400,000",83.14,0,A,2002,TEX,597
22,Vet,"$250,000","$1,500,000",-,"$1,750,000","$1,750,000",7.5,0,A,2002,TEX,41
25,Vet,"$250,000",-,-,"$250,000","$250,000",1.07,0,A,2002,TEX,882
30,Vet,"$15,500,000","$3,200,000","$75,000","$18,775,000","$18,775,000",33.47,0,A,2002,BOS,103
28,Pre-Arb,"$7,000,000",-,-,"$7,000,000","$7,000,000",12.48,0,A,2002,BOS,578
30,Vet,"$3,500,000",-,-,"$3,500,000","$3,500,000",6.24,0,A,2002,BOS,108
25,Arb 1,"$3,500,000",-,-,"$3,500,000","$3,500,000",55.56,0,A,2002,KC,541
30,Vet,"$800,000",-,-,"$800,000","$800,000",12.7,0,A,2002,KC,757
28,Pre-Arb,"$6,000,000","$666,666",-,"$6,666,666","$6,666,666",55.97,0,A,2002,PIT,501
24,Vet,"$500,000",-,-,"$500,000","$500,000",4.2,0,A,2002,PIT,159
24,Vet,"$232,000",-,-,"$232,000","$232,000",1.95,0,A,2002,PIT,714
26,Vet,"$950,000",-,-,"$950,000","$950,000",21.76,0,A,2002,MIN,100
25,Vet,"$250,000",-,-,"$250,000","$250,000",5.73,0,A,2002,MIN,188
27,Vet,"$8,600,000",-,-,"$8,600,000","$8,600,000",53.92,0,A,2002,PHI,918
28,Vet,"$6,000,000","$333,333",-,"$6,333,333","$6,333,333",39.71,0,A,2002,PHI,570
23,Pre-Arb,"$365,000",-,-,"$365,000","$365,000",2.29,0,A,2002,PHI,649
23,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",3.05,0,A,2002,TOR,657
27,Pre-Arb,"$221,000",-,-,"$221,000","$221,000",2.24,0,A,2002,TOR,938
23,Vet,"$221,000",-,-,"$221,000","$221,000",2.24,0,A,2002,TOR,916
27,Vet,"$210,000",-,-,"$210,000","$210,000",2.13,0,A,2002,TOR,910
24,Vet,"$200,000",-,-,"$200,000","$200,000",2.03,0,A,2002,TOR,852
27,Vet,"$8,000,000",-,-,"$8,000,000","$8,000,000",45.55,0,A,2002,WSH,436
25,Pre-Arb,"$212,000",-,-,"$212,000","$212,000",1.21,0,A,2002,WSH,562
32,Pre-Arb,"$12,500,000",-,-,"$12,500,000","$12,500,000",83.89,0,A,2002,CIN,214
29,Vet,"$2,100,000",-,-,"$2,100,000","$2,100,000",14.09,0,A,2002,CIN,935
22,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",2.01,0,A,2002,CIN,209
21,Pre-Arb,"$200,000",-,-,"$200,000","$200,000",25.81,0,A,2002,SD,18745
26,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",44.94,0,A,2002,BAL,5221
25,Pre-Arb,"$232,500",-,-,"$232,500","$232,500",34.83,0,A,2002,BAL,7026
28,Pre-Arb,"$7,000,000","$1,666,666",-,"$8,666,666","$8,666,666",51.31,0,A,2002,OAK,175
28,Vet,"$2,025,000","$833,750",-,"$2,858,750","$2,858,750",16.93,0,A,2002,OAK,386
24,Vet,"$2,000,000","$125,000",-,"$2,125,000","$2,125,000",12.58,0,A,2002,OAK,609
26,Vet,"$460,000","$3,750",-,"$463,750","$463,750",2.75,0,A,2002,OAK,58
23,Vet,"$2,300,000","$500,000","$250,000","$3,050,000","$3,050,000",42.64,0,A,2002,LAD,748
28,Vet,"$625,000",-,-,"$625,000","$625,000",8.74,0,A,2002,LAD,87
28,Vet,"$5,000,000",-,-,"$5,000,000","$5,000,000",33.56,0,A,2002,COL,257
24,Vet,"$500,000","$200,000",-,"$700,000","$700,000",4.7,0,A,2002,COL,479
22,Vet,"$200,000",-,-,"$200,000","$200,000",1.34,0,A,2002,COL,260
28,Pre-Arb,"$6,500,000",-,-,"$6,500,000","$6,500,000",89.02,0,A,2002,DET,296
25,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",4.11,0,A,2002,DET,292
22,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",4.11,0,A,2002,DET,305
24,Vet,"$202,000",-,-,"$202,000","$202,000",2.77,0,A,2002,DET,848
26,Pre-Arb,"$6,000,000",-,-,"$6,000,000","$6,000,000",47.37,0,A,2002,STL,300
26,Vet,"$3,100,000",-,-,"$3,100,000","$3,100,000",24.48,0,A,2002,STL,91
26,Arb 1,"$1,750,000",-,-,"$1,750,000","$1,750,000",13.82,0,A,2002,STL,297
28,Arb 1,"$600,000",-,-,"$600,000","$600,000",4.74,0,A,2002,STL,7032
22,Vet,"$600,000",-,-,"$600,000","$600,000",4.74,0,A,2002,STL,795
22,Vet,"$400,000",-,-,"$400,000","$400,000",3.16,0,A,2002,STL,772
31,Vet,"$7,500,000",-,-,"$7,500,000","$7,500,000",43.45,0,A,2002,CLE,192
35,Pre-Arb,"$4,500,000",-,-,"$4,500,000","$4,500,000",26.07,0,A,2002,CLE,739
24,Pre-Arb,"$221,000",-,-,"$221,000","$221,000",1.28,0,A,2002,CLE,884
26,Pre-Arb,"$3,325,000",-,-,"$3,325,000","$3,325,000",22.96,0,A,2002,MIA,543
28,Vet,"$2,300,000",-,-,"$2,300,000","$2,300,000",15.88,0,A,2002,MIA,95
25,Vet,"$1,700,000",-,-,"$1,700,000","$1,700,000",11.74,0,A,2002,MIA,213
34,Pre-Arb,"$10,300,000",-,-,"$10,300,000","$10,300,000",57.1,0,A,2002,CHW,6475
26,Vet,"$3,800,000",-,-,"$3,800,000","$3,800,000",21.07,0,A,2002,CHW,180
26,Pre-Arb,"$2,700,000",-,-,"$2,700,000","$2,700,000",14.97,0,A,2002,CHW,377
24,Pre-Arb,"$225,000",-,-,"$225,000","$225,000",1.25,0,A,2002,CHW,733
30,Vet,"$10,000,000","$1,333,333",-,"$11,333,333","$11,333,333",32.28,0,A,2002,ATL,25
30,Vet,"$1,400,000",-,-,"$1,400,000","$1,400,000",3.99,0,A,2002,ATL,133
24,Vet,"$405,000",-,-,"$405,000","$405,000",1.15,0,A,2002,ATL,465
26,Vet,"$250,000",-,-,"$250,000","$250,000",0.71,0,A,2002,ATL,5253
31,Pre-Arb,"$1,500,000","$16,666",-,"$1,516,666","$1,516,666",5.62,0,A,2002,ARI,491
26,Vet,"$500,000",-,-,"$500,000","$500,000",18.01,0,A,2002,HOU,368
25,Pre-Arb,"$366,750",-,-,"$366,750","$366,750",13.21,0,A,2002,HOU,5238
26,Vet,"$325,000",-,-,"$325,000","$325,000",11.7,0,A,2002,HOU,96
29,Vet,"$315,000",-,-,"$315,000","$315,000",11.34,0,A,2002,HOU,369
23,Pre-Arb,"$1,750,000","$220,000",-,"$1,970,000","$1,970,000",29.4,0,A,2002,SF,708
23,Pre-Arb,"$200,000",-,-,"$200,000","$200,000",2.99,0,A,2002,SF,276
30,Pre-Arb,"$7,000,000",-,-,"$7,000,000","$7,000,000",27.91,0,A,2003,SEA,487
29,Vet,"$3,000,000","$1,666,668",-,"$4,666,668","$4,666,668",18.61,0,A,2003,SEA,768
27,Pre-Arb,"$2,500,000",-,-,"$2,500,000","$2,500,000",9.97,0,A,2003,SEA,289
25,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",1.2,0,A,2003,SEA,750
25,Pre-Arb,"$302,500",-,-,"$302,500","$302,500",2.26,0,A,2003,NYM,390
29,Vet,"$14,000,000","$2,000,000",-,"$16,000,000","$16,000,000",22.54,0,A,2003,NYY,586
32,Vet,"$9,000,000","$2,428,571",-,"$11,428,571","$11,428,571",16.1,0,A,2003,NYY,582
29,Pre-Arb,"$6,000,000",-,-,"$6,000,000","$6,000,000",8.45,0,A,2003,NYY,589
27,Pre-Arb,"$800,000",-,-,"$800,000","$800,000",1.13,0,A,2003,NYY,160
24,Vet,"$364,100",-,-,"$364,100","$364,100",0.51,0,A,2003,NYY,937
28,Vet,"$16,000,000","$2,000,000","$500,000","$18,500,000","$18,500,000",79.97,0,A,2003,TEX,597
23,Vet,"$750,000","$1,500,000",-,"$2,250,000","$2,250,000",9.73,0,A,2003,TEX,41
26,Vet,"$415,000",-,-,"$415,000","$415,000",1.79,0,A,2003,TEX,882
28,Vet,"$340,000",-,-,"$340,000","$340,000",1.47,0,A,2003,TEX,137
31,Vet,"$18,000,000","$3,200,000","$75,000","$21,275,000","$21,275,000",30.27,0,A,2003,BOS,103
29,Pre-Arb,"$7,500,000",-,-,"$7,500,000","$7,500,000",10.67,0,A,2003,BOS,578
31,Vet,"$4,700,000",-,-,"$4,700,000","$4,700,000",6.69,0,A,2003,BOS,108
27,Vet,"$1,250,000",-,-,"$1,250,000","$1,250,000",1.78,0,A,2003,BOS,100
29,Pre-Arb,"$11,000,000","$1,666,666",-,"$12,666,666","$12,666,666",56.09,0,A,2003,KC,175
26,Arb 2,"$6,000,000",-,-,"$6,000,000","$6,000,000",26.57,0,A,2003,KC,541
31,Vet,"$3,000,000",-,-,"$3,000,000","$3,000,000",13.29,0,A,2003,KC,757
29,Pre-Arb,"$8,000,000","$666,666",-,"$8,666,666","$8,666,666",56.25,0,A,2003,PIT,501
25,Vet,"$3,000,000",-,-,"$3,000,000","$3,000,000",19.47,0,A,2003,PIT,159
25,Vet,"$335,000",-,-,"$335,000","$335,000",2.17,0,A,2003,PIT,714
27,Vet,"$4,750,000",-,"$25,000","$4,775,000","$4,775,000",46.21,0,A,2003,MIN,437
26,Vet,"$365,000",-,-,"$365,000","$365,000",3.53,0,A,2003,MIN,188
24,Pre-Arb,"$302,500",-,-,"$302,500","$302,500",2.93,0,A,2003,MIN,519
25,Vet,"$300,000",-,-,"$300,000","$300,000",2.9,0,A,2003,MIN,532
32,Vet,"$9,500,000","$1,666,666",-,"$11,166,666","$11,166,666",40.72,0,A,2003,PHI,192
29,Vet,"$8,500,000","$600,000",-,"$9,100,000","$9,100,000",33.19,0,A,2003,PHI,570
27,Arb 2,"$2,875,000",-,-,"$2,875,000","$2,875,000",10.49,0,A,2003,PHI,297
24,Pre-Arb,"$450,000",-,-,"$450,000","$450,000",1.64,0,A,2003,PHI,649
27,Pre-Arb,"$305,000",-,-,"$305,000","$305,000",1.11,0,A,2003,PHI,356
25,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",1.09,0,A,2003,PHI,885
24,Vet,"$300,000",-,-,"$300,000","$103,257",0.38,0,A,2003,PHI,655
25,Vet,"$500,000","$100,000",-,"$600,000","$600,000",4.92,0,A,2003,TOR,852
24,Vet,"$350,000","$170,000",-,"$520,000","$520,000",4.26,0,A,2003,TOR,916
28,Vet,"$314,400",-,-,"$314,400","$314,400",2.58,0,A,2003,TOR,910
25,Pre-Arb,"$313,000",-,-,"$313,000","$313,000",2.57,0,A,2003,TOR,112
24,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",2.46,0,A,2003,TOR,657
28,Vet,"$11,500,000",-,-,"$11,500,000","$11,500,000",60.49,0,A,2003,WSH,436
26,Pre-Arb,"$310,000",-,-,"$310,000","$310,000",1.63,0,A,2003,WSH,562
29,Vet,"$300,000",-,-,"$300,000","$300,000",1.58,0,A,2003,WSH,244
25,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",1.58,0,A,2003,WSH,546
33,Pre-Arb,"$12,500,000",-,-,"$12,500,000","$12,500,000",58.99,0,A,2003,CIN,214
30,Vet,"$3,700,000",-,-,"$3,700,000","$3,700,000",17.46,0,A,2003,CIN,935
23,Pre-Arb,"$400,000",-,-,"$400,000","$400,000",1.89,0,A,2003,CIN,209
28,Pre-Arb,"$334,000",-,-,"$334,000","$334,000",1.58,0,A,2003,CIN,938
23,Pre-Arb,"$305,000",-,-,"$305,000","$305,000",1.44,0,A,2003,CIN,941
22,Pre-Arb,"$302,000",-,-,"$302,000","$302,000",15.43,0,A,2003,SD,18745
27,Arb 1,"$1,550,000",-,-,"$1,550,000","$1,550,000",44.93,0,A,2003,BAL,5221
28,Pre-Arb,"$900,000",-,-,"$900,000","$900,000",26.09,0,A,2003,BAL,443
26,Pre-Arb,"$375,000",-,-,"$375,000","$375,000",10.87,0,A,2003,BAL,7026
29,Vet,"$3,625,000","$833,750",-,"$4,458,750","$4,458,750",30.95,0,A,2003,OAK,386
25,Vet,"$3,550,000","$125,000",-,"$3,675,000","$3,675,000",25.51,0,A,2003,OAK,609
27,Vet,"$1,850,000","$3,750",-,"$1,853,750","$1,853,750",12.87,0,A,2003,OAK,58
26,Vet,"$307,500",-,-,"$307,500","$307,500",2.13,0,A,2003,OAK,615
24,Vet,"$3,700,000",-,-,"$3,700,000","$3,700,000",37.15,0,A,2003,LAD,748
29,Vet,"$1,150,000",-,-,"$1,150,000","$1,150,000",11.55,0,A,2003,LAD,87
23,Vet,"$335,000",-,-,"$335,000","$335,000",3.36,0,A,2003,LAD,782
20,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",3.01,0,A,2003,LAD,477
20,Pre-Arb,"$100,000","$720,000",-,"$820,000","$820,000",20.13,0,A,2003,MIL,513
27,Vet,"$575,000",-,-,"$575,000","$575,000",14.12,0,A,2003,MIL,5253
26,Vet,"$300,000",-,-,"$300,000","$300,000",7.37,0,A,2003,MIL,911
27,Vet,"$300,000",-,-,"$300,000","$300,000",7.37,0,A,2003,MIL,5211
29,Vet,"$10,600,000",-,-,"$10,600,000","$10,600,000",87.24,0,A,2003,COL,257
23,Vet,"$300,000",-,-,"$300,000","$300,000",2.47,0,A,2003,COL,260
29,Pre-Arb,"$9,000,000",-,-,"$9,000,000","$9,000,000",85.45,0,A,2003,DET,296
26,Pre-Arb,"$315,000",-,-,"$315,000","$315,000",2.99,0,A,2003,DET,292
25,Vet,"$310,000",-,-,"$310,000","$310,000",2.94,0,A,2003,DET,848
23,Pre-Arb,"$307,000",-,-,"$307,000","$307,000",2.91,0,A,2003,DET,305
21,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",2.85,0,A,2003,DET,21
22,Pre-Arb,"$300,000",-,-,"$300,000","$300,000",2.85,0,A,2003,DET,338
28,Vet,"$7,000,000","$625,000",-,"$7,625,000","$7,625,000",35.71,0,A,2003,STL,918
27,Pre-Arb,"$6,500,000",-,-,"$6,500,000","$6,500,000",30.44,0,A,2003,STL,300
27,Vet,"$3,700,000",-,-,"$3,700,000","$3,700,000",17.33,0,A,2003,STL,91
23,Vet,"$900,000",-,-,"$900,000","$900,000",4.21,0,A,2003,STL,795
29,Arb 2,"$850,000",-,-,"$850,000","$850,000",3.98,0,A,2003,STL,7032
23,Vet,"$400,000",-,-,"$400,000","$400,000",1.87,0,A,2003,STL,772
36,Pre-Arb,"$5,750,000",-,-,"$5,750,000","$5,750,000",37.58,0,A,2003,CLE,739
28,Vet,"$330,000",-,-,"$330,000","$330,000",2.16,0,A,2003,CLE,239
25,Pre-Arb,"$314,300",-,-,"$314,300","$314,300",2.05,0,A,2003,CLE,884
26,Vet,"$302,200",-,-,"$302,200","$302,200",1.98,0,A,2003,CLE,348
22,Pre-Arb,"$300,900",-,-,"$300,900","$300,900",1.97,0,A,2003,CLE,223
23,Vet,"$300,000",-,-,"$300,000","$300,000",1.96,0,A,2003,CLE,89
31,Vet,"$10,000,000",-,-,"$10,000,000","$10,000,000",32.82,0,A,2003,MIA,303
27,Pre-Arb,"$4,850,000",-,-,"$4,850,000","$4,850,000",15.92,0,A,2003,MIA,543
27,Vet,"$4,250,000",-,-,"$4,250,000","$4,250,000",13.95,0,A,2003,MIA,148
29,Vet,"$3,700,000",-,-,"$3,700,000","$3,700,000",12.15,0,A,2003,MIA,95
26,Vet,"$1,700,000",-,-,"$1,700,000","$1,700,000",5.58,0,A,2003,MIA,213
25,Vet,"$900,000","$200,000",-,"$1,100,000","$1,100,000",3.61,0,A,2003,MIA,479
22,Vet,"$300,000",-,-,"$300,000","$300,000",0.98,0,A,2003,MIA,710
27,Vet,"$6,250,000",-,-,"$6,250,000","$6,250,000",25.71,0,A,2003,CHW,180
35,Pre-Arb,"$5,000,000",-,-,"$5,000,000","$5,000,000",20.57,0,A,2003,CHW,6475
27,Arb 1,"$4,200,000",-,-,"$4,200,000","$4,200,000",17.28,0,A,2003,CHW,377
25,Pre-Arb,"$320,000",-,-,"$320,000","$320,000",1.32,0,A,2003,CHW,733
24,Vet,"$300,000",-,-,"$300,000","$300,000",1.23,0,A,2003,CHW,417
24,Vet,"$300,000",-,-,"$300,000","$300,000",1.23,0,A,2003,CHW,6460
31,Vet,"$12,000,000","$1,333,333",-,"$13,333,333","$13,333,333",39.05,0,A,2003,ATL,25
25,Vet,"$2,200,000",-,-,"$2,200,000","$2,200,000",6.44,0,A,2003,ATL,465
31,Vet,"$1,300,000",-,-,"$1,300,000","$1,300,000",3.81,0,A,2003,ATL,133
32,Pre-Arb,"$2,300,000","$16,666",-,"$2,316,666","$2,316,666",9.82,0,A,2003,ARI,491
27,Vet,"$300,000",-,-,"$300,000","$300,000",1.27,0,A,2003,ARI,905
27,Vet,"$3,500,000",-,-,"$3,500,000","$3,500,000",36.1,0,A,2003,HOU,368
30,Vet,"$1,850,000",-,-,"$1,850,000","$1,850,000",19.08,0,A,2003,HOU,369
27,Vet,"$1,575,000",-,-,"$1,575,000","$1,575,000",16.25,0,A,2003,HOU,96
26,Pre-Arb,"$370,000",-,-,"$370,000","$370,000",3.82,0,A,2003,HOU,5238
24,Pre-Arb,"$1,750,000","$220,000",-,"$1,970,000","$1,970,000",34.07,0,A,2003,SF,708
24,Pre-Arb,"$312,000",-,-,"$312,000","$312,000",5.4,0,A,2003,SF,276
30,Vet,"$5,000,000","$1,500,000",-,"$6,500,000","$6,500,000",28.87,0,A,2004,SEA,768
32,Vet,"$3,250,000","$666,667",-,"$3,916,667","$3,916,667",17.4,0,A,2004,SEA,757
26,Pre-Arb,"$325,000",-,-,"$325,000","$325,000",1.44,0,A,2004,SEA,750
31,Pre-Arb,"$4,000,000","$1,000,000",-,"$5,000,000","$5,000,000",30.11,0,A,2004,NYM,487
26,Pre-Arb,"$316,000",-,-,"$316,000","$316,000",1.9,0,A,2004,NYM,390
21,Vet,"$307,500",-,-,"$307,500","$307,500",1.85,0,A,2004,NYM,559
