Rk,Name,Age,Tm,IP,G,GS,R,RA9,RA9opp,RA9def,RA9role,PPFp,RA9avg,RAA,WAA,gmLI,WAAadj,WAR,RAR,waaWL%,162WL%,Salary,Acquired
147,Waldis Joaquin\joaquwa01,22,SFG,10.2,10,0,5,4.22,4.74,0.05,-0.35,98.8,4.29,0,0.0,.26,0.0,0.1,1,.501,.500,$400000,Amateur Free Agent
148,Josh Johnson\johnsjo09,25,FLA,209.0,33,33,77,3.32,4.63,-0.31,0.18,102.0,5.22,44,5.0,,-0.1,6.6,62,.652,.531,$1400000,Amateur Draft
149,Randy Johnson*\johnsra05,45,SFG,96.0,22,17,55,5.16,4.56,0.06,0.15,101.4,4.72,-5,-0.5,.53,-0.1,0.3,3,.478,.497,$8000000,Free Agency
150,Jorge Julio\juliojo01,30,MIL,17.1,15,0,17,8.83,4.45,0.01,-0.33,98.1,4.03,-9,-0.9,.36,0.3,-0.5,-8,.439,.494,$950000,Free Agency
151,Jair Jurrjens\jurrjja01,23,ATL,215.0,34,34,71,2.97,4.60,-0.07,0.17,98.6,4.78,43,4.9,,-0.2,6.5,61,.643,.530,$450000,Traded
152,Jeff Karstens\karstje01,26,PIT,108.0,39,13,66,5.50,4.46,0.17,0.00,100.9,4.33,-14,-1.4,.80,-0.1,-0.6,-5,.463,.491,$401500,Traded
153,Kenshin Kawakami\kawakke01,34,ATL,156.1,32,25,73,4.20,4.53,-0.07,0.13,97.8,4.63,7,0.8,.99,-0.1,2.0,21,.524,.505,$8333666,Free Agency
154,Kyle Kendrick\kendrky01,24,PHI,26.1,9,2,11,3.76,4.54,0.11,-0.11,98.9,4.27,1,0.2,.81,0.0,0.3,4,.517,.501,$475000,Amateur Draft
155,Logan Kensing\kensilo01,26,2TM,35.1,32,0,35,8.92,4.64,-0.39,-0.34,100.1,4.69,-17,-1.7,.73,0.2,-1.2,-14,.448,.493,$660000,Amateur Draft
156,Clayton Kershaw*\kershcl01,21,LAD,171.0,31,30,55,2.89,4.57,0.07,0.17,96.3,4.49,30,3.4,.00,-0.1,4.7,45,.608,.521,$404000,Amateur Draft
157,Josh Kinney\kinnejo01,30,STL,15.1,17,0,15,8.80,4.50,0.18,-0.33,98.6,3.93,-8,-0.8,.92,0.0,-0.7,-7,.451,.495,$405000,Purchased
158,Bobby Korecky\korecbo01,29,ARI,6.0,5,0,9,13.50,4.34,0.03,-0.32,112.0,4.46,-6,-0.6,.42,0.2,-0.4,-6,.387,.497,,Waivers
159,John Koronka*\koronjo01,28,FLA,7.1,2,2,11,13.50,5.03,-0.44,0.20,99.5,5.63,-6,-0.5,,0.0,-0.4,-6,.250,.497,,Free Agency
160,Hung-Chih Kuo*\kuoho01,27,LAD,30.0,35,0,10,3.00,4.44,0.08,-0.33,97.8,3.95,3,0.3,1.39,0.0,0.6,6,.509,.502,$437000,Amateur Free Agent
161,Hiroki Kuroda\kurodhi01,34,LAD,117.1,21,20,59,4.53,4.42,0.09,0.17,94.7,4.26,-4,-0.4,.43,-0.1,0.5,6,.482,.498,$12433333,Free Agency
162,John Lannan*\lannajo01,24,WSN,206.1,33,33,100,4.36,4.55,-0.34,0.18,100.4,5.09,16,1.8,,-0.1,3.4,34,.553,.511,$424000,Amateur Draft
163,Mat Latos\latosma01,21,SDP,50.2,10,10,29,5.15,4.50,-0.08,0.17,90.3,4.29,-5,-0.5,,0.0,-0.1,-1,.451,.497,,Amateur Draft
164,Brent Leach*\leachbr01,26,LAD,20.1,38,0,13,5.75,4.85,0.08,-0.36,95.8,4.23,-3,-0.4,1.10,-0.1,-0.2,-2,.491,.498,,Amateur Draft
165,Wade LeBlanc*\leblawa01,24,SDP,46.1,9,9,19,3.69,4.37,-0.09,0.17,94.1,4.36,3,0.4,,0.0,0.7,7,.540,.502,$401900,Amateur Draft
166,Wil Ledezma*\ledezwi01,28,WSN,5.2,5,0,7,11.12,4.73,-0.31,-0.35,99.7,4.69,-4,-0.4,1.02,0.0,-0.4,-4,.421,.498,$750000,Free Agency
167,Cliff Lee*\leecl02,30,PHI,79.2,12,12,35,3.95,4.38,0.10,0.17,100.3,4.46,4,0.5,,-0.1,1.1,11,.539,.503,,Traded
168,Justin Lehr\lehrju01,31,CIN,65.1,11,11,39,5.37,4.35,0.13,0.17,99.4,4.36,-7,-0.7,,0.0,-0.2,-2,.433,.495,,Purchased
169,Chris Leroux\lerouch01,25,FLA,6.2,5,0,8,10.80,4.56,-0.47,-0.34,103.0,4.83,-4,-0.4,.15,0.2,-0.2,-4,.415,.497,$400000,Amateur Draft
170,Brad Lidge\lidgebr01,32,PHI,58.2,67,0,51,7.82,4.57,0.11,-0.34,100.6,4.15,-24,-2.4,1.49,-0.7,-2.6,-19,.464,.485,$12000000,Traded
171,Ted Lilly*\lillyte01,33,CHC,177.0,27,27,66,3.36,4.50,-0.14,0.18,103.6,4.99,32,3.6,,-0.1,5.0,47,.634,.522,$13000000,Free Agency
172,Tim Lincecum\linceti01,25,SFG,225.1,32,32,69,2.76,4.56,0.05,0.18,100.5,4.72,49,5.6,,-0.2,7.4,68,.676,.535,$650000,Amateur Draft
173,Mike Lincoln\lincomi01,34,CIN,23.0,19,0,21,8.22,4.56,0.14,-0.34,99.7,4.07,-11,-1.1,.81,0.1,-0.8,-9,.445,.494,$1500000,Free Agency
174,Matt Lindstrom\lindsma01,29,FLA,47.1,54,0,35,6.65,4.59,-0.35,-0.34,102.8,4.73,-10,-1.0,1.17,-0.2,-0.8,-6,.481,.494,$410000,Traded
175,Boone Logan*\loganbo02,24,ATL,17.1,20,0,12,6.23,4.75,-0.08,-0.35,99.9,4.48,-3,-0.3,.88,0.0,-0.2,-2,.483,.498,$427500,Traded
176,Kyle Lohse\lohseky01,30,STL,117.2,23,22,69,5.28,4.43,0.15,0.16,97.4,4.32,-13,-1.3,.49,-0.1,-0.3,-3,.445,.492,$7437500,Free Agency
177,Braden Looper\loopebr01,34,MIL,194.2,34,34,123,5.69,4.47,0.01,0.17,97.5,4.51,-26,-2.5,,-0.1,-1.0,-9,.426,.485,$4750000,Free Agency
178,Arturo Lopez*\lopezar02,26,SDP,2.1,4,0,5,19.29,5.01,-0.16,-0.37,98.7,4.74,-4,-0.4,.19,0.1,-0.2,-4,.410,.498,,Free Agency
179,Rodrigo Lopez\lopezro02,33,PHI,30.0,7,5,24,7.20,4.31,0.12,0.12,100.3,4.33,-10,-0.9,.92,0.0,-0.7,-7,.373,.495,,Free Agency
180,Wilton Lopez\lopezwi01,25,HOU,19.1,8,2,21,9.78,4.48,-0.01,0.00,100.2,4.50,-11,-1.0,.47,0.1,-0.8,-10,.370,.494,$400000,Waivers
181,Mark Loretta\loretma01,37,LAD,0.1,1,0,0,0.00,4.64,0.08,-0.35,94.0,3.97,0,0.0,.00,0.0,0.0,0,.515,.500,$1250000,Free Agency
182,Derek Lowe\lowede01,36,ATL,194.2,34,34,109,5.04,4.57,-0.08,0.18,98.7,4.76,-6,-0.6,,-0.1,0.9,10,.481,.496,$15000000,Free Agency
183,Mike MacDougal\macdomi01,32,WSN,50.0,52,0,25,4.50,4.56,-0.31,-0.34,100.8,4.57,0,0.0,1.51,-0.1,0.4,5,.501,.500,,Free Agency
184,Ryan Madson\madsory01,28,PHI,77.1,79,0,29,3.38,4.58,0.09,-0.34,100.2,4.16,7,0.7,1.40,0.0,1.4,13,.509,.504,$2333333,Amateur Draft
185,Paul Maholm*\maholpa01,27,PIT,194.2,31,31,102,4.72,4.52,0.17,0.18,99.8,4.52,-5,-0.5,,-0.1,1.1,12,.485,.497,$2500000,Amateur Draft
186,John Maine\mainejo01,28,NYM,81.1,15,15,42,4.65,4.55,-0.01,0.18,96.4,4.57,-1,-0.1,,-0.1,0.6,6,.495,.499,$2600000,Traded
187,Matt Maloney*\malonma02,25,CIN,40.2,7,7,22,4.87,4.52,0.13,0.18,101.6,4.64,-1,-0.1,,0.0,0.2,2,.484,.499,$400000,Traded
188,Robert Manuel\manuero01,25,CIN,4.1,3,0,0,0.00,4.71,0.14,-0.35,97.3,4.11,2,0.2,.15,-0.1,0.2,2,.572,.501,$400000,Traded
189,Carlos Marmol\marmoca01,26,CHC,74.0,79,0,29,3.53,4.51,-0.11,-0.33,105.4,4.52,8,0.8,1.54,0.1,1.6,14,.511,.505,$575000,Amateur Free Agent
190,Jason Marquis\marquja01,30,COL,216.0,33,33,104,4.33,4.42,0.05,0.17,110.8,5.04,17,1.8,,-0.2,3.5,35,.555,.511,$9875000,Traded
191,Sean Marshall*\marshse01,26,CHC,85.1,55,9,43,4.54,4.66,-0.15,-0.07,106.9,5.07,5,0.5,1.30,-0.1,1.2,12,.510,.503,$450000,Amateur Draft
192,J.D. Martin\martijd01,26,WSN,77.0,15,15,40,4.68,4.55,-0.35,0.16,99.5,5.03,3,0.3,,-0.1,0.9,10,.521,.502,,Free Agency
193,Carlos Martinez\martica03,27,FLA,2.1,2,0,1,3.86,5.02,-0.37,-0.37,98.5,4.94,0,0.0,.81,0.0,0.0,0,.515,.500,,Amateur Free Agent
194,Cristhian Martinez\marticr01,27,FLA,26.1,15,0,16,5.47,4.47,-0.35,-0.33,102.5,4.60,-3,-0.3,.84,0.0,-0.1,0,.482,.498,,MinorLg Draft
195,Joe Martinez\martijo07,26,SFG,30.0,9,5,27,8.10,4.57,0.08,0.07,102.7,4.69,-11,-1.1,.31,0.0,-0.8,-9,.382,.493,$400000,Amateur Draft
196,Pedro Martinez\martipe02,37,PHI,44.2,9,9,18,3.63,4.30,0.11,0.15,100.5,4.36,4,0.4,,0.0,0.7,7,.542,.502,,Free Agency
197,Shairon Martis\martish01,22,WSN,85.2,15,15,52,5.46,4.60,-0.34,0.18,102.7,5.26,-2,-0.2,,-0.1,0.5,5,.486,.499,$400000,Traded
198,Nick Masset\masseni01,27,CIN,76.0,74,0,22,2.61,4.48,0.10,-0.33,100.2,4.05,12,1.3,1.47,0.1,2.1,19,.517,.508,$418000,Traded
199,Osiris Matos\matosos01,24,SFG,6.0,5,0,7,10.50,4.72,0.08,-0.35,103.2,4.42,-4,-0.4,.28,0.1,-0.2,-4,.421,.498,,Amateur Free Agent
200,Kyle McClellan\mccleky01,25,STL,66.2,66,0,27,3.65,4.52,0.14,-0.33,96.8,3.92,2,0.2,1.15,-0.1,0.7,8,.503,.501,$411000,Amateur Draft
201,Seth McClung\mccluse01,28,MIL,62.0,41,2,34,4.94,4.41,0.01,-0.27,98.7,4.07,-6,-0.6,.80,-0.1,-0.1,-1,.485,.496,$1662500,Traded
202,Daniel McCutchen\mccutda01,26,PIT,36.1,6,6,17,4.21,4.47,0.17,0.17,97.5,4.36,1,0.1,,0.0,0.3,4,.510,.500,,Traded
203,James McDonald\mcdonja03,24,LAD,63.0,45,4,34,4.86,4.46,0.09,-0.24,97.9,4.05,-6,-0.6,1.00,-0.1,-0.2,0,.487,.496,$400750,Amateur Draft
204,Brandon Medders\meddebr01,29,SFG,68.2,61,0,26,3.41,4.65,0.06,-0.34,101.9,4.33,7,0.7,1.13,-0.1,1.2,13,.512,.504,$475000,Free Agency
205,Kris Medlen\medlekr01,23,ATL,67.2,37,4,34,4.52,4.60,-0.06,-0.20,100.8,4.50,0,0.0,.80,-0.1,0.5,6,.499,.500,,Amateur Draft
206,Evan Meek\meekev01,26,PIT,47.0,41,0,18,3.45,4.50,0.13,-0.33,99.4,4.01,3,0.3,.64,-0.2,0.6,7,.507,.502,$400500,Purchased
207,Cla Meredith\meredcl01,26,SDP,36.2,35,0,19,4.66,4.55,-0.10,-0.33,91.6,3.95,-3,-0.3,.97,-0.1,-0.1,0,.491,.498,$430900,Traded
208,Dan Meyer*\meyerda02,27,FLA,58.1,71,0,24,3.70,4.64,-0.30,-0.34,101.6,4.68,6,0.7,1.26,0.0,1.1,11,.509,.504,$400000,Waivers
209,Andrew Miller*\millean01,24,FLA,80.0,20,14,52,5.85,4.61,-0.35,0.14,102.7,5.24,-6,-0.6,.37,-0.1,0.1,1,.472,.497,$2462500,Traded
210,Justin Miller\milleju01,31,SFG,56.2,44,0,20,3.18,4.65,0.06,-0.34,102.1,4.33,7,0.8,.77,-0.2,1.1,12,.517,.505,,Free Agency
211,Trever Miller*\milletr02,36,STL,43.2,70,0,11,2.27,4.61,0.12,-0.34,96.7,4.01,8,0.9,1.14,0.0,1.2,12,.513,.505,$500000,Free Agency
212,Eric Milton*\miltoer01,33,LAD,23.2,5,5,12,4.56,4.48,0.10,0.17,103.8,4.72,0,0.0,,0.0,0.2,2,.508,.500,,Free Agency
213,Pat Misch*\mischpa01,27,2TM,62.1,26,7,31,4.48,4.66,-0.01,0.03,101.1,4.75,2,0.2,.76,-0.1,0.6,7,.508,.502,$401250,Waivers
214,Garrett Mock\mockga01,26,WSN,91.1,28,15,65,6.41,4.54,-0.33,0.10,100.5,5.00,-14,-1.4,1.55,-0.1,-0.8,-7,.449,.491,$400000,Traded
215,Brian Moehler\moehlbr01,37,HOU,154.2,29,29,101,5.88,4.48,-0.01,0.17,97.6,4.55,-23,-2.2,,-0.1,-1.0,-10,.423,.486,$2300000,Free Agency
216,Franklin Morales*\moralfr01,23,COL,40.0,40,2,22,4.95,4.48,0.04,-0.23,112.9,4.75,-1,-0.1,1.57,-0.1,0.2,3,.498,.499,$402000,Amateur Free Agent
217,Edwin Moreno\morened01,28,SDP,22.1,19,0,13,5.24,4.75,-0.10,-0.35,95.3,4.29,-2,-0.2,1.18,-0.1,-0.1,0,.487,.498,$400000,Free Agency
218,Clayton Mortensen\mortecl01,24,STL,3.0,1,0,6,18.00,4.06,0.19,-0.30,94.0,3.36,-5,-0.3,.21,0.1,-0.2,-5,.175,.498,,Amateur Draft
219,Charlie Morton\mortoch02,25,PIT,97.0,18,18,49,4.55,4.33,0.16,0.16,102.1,4.42,-1,-0.1,,-0.1,0.6,7,.492,.499,,Traded
220,Guillermo Mota\motagu01,35,LAD,65.1,61,0,25,3.44,4.53,0.09,-0.33,94.5,3.88,3,0.3,.81,-0.2,0.7,9,.505,.502,$2350000,Free Agency
221,Jason Motte\motteja01,27,STL,56.2,69,0,32,5.08,4.54,0.13,-0.33,96.8,3.95,-7,-0.7,1.03,-0.1,-0.4,-2,.489,.495,$400000,Amateur Draft
222,Jamie Moyer*\moyerja01,46,PHI,162.0,30,25,91,5.06,4.56,0.11,0.13,99.8,4.57,-9,-0.9,.93,-0.1,0.4,5,.470,.494,$6500000,Free Agency
223,Peter Moylan\moylape01,30,ATL,73.0,87,0,29,3.58,4.65,-0.07,-0.34,98.7,4.32,6,0.6,1.42,0.0,1.3,12,.507,.504,$410000,Free Agency
224,Edward Mujica\mujiced01,25,SDP,93.2,67,4,47,4.52,4.50,-0.09,-0.22,91.4,3.99,-6,-0.6,1.02,-0.2,0.1,3,.492,.496,$410000,Conditional Deal
225,Kevin Mulvey\mulveke01,24,ARI,23.0,6,4,18,7.04,4.39,0.03,0.11,110.2,4.92,-5,-0.5,.29,0.0,-0.3,-3,.413,.497,,Traded
226,Brett Myers\myersbr01,28,PHI,70.2,18,10,38,4.84,4.67,0.11,0.13,102.6,4.81,0,0.0,1.03,-0.1,0.5,6,.498,.500,$12083333,Amateur Draft
227,Chris Narveson*\narvech01,27,MIL,47.0,21,4,22,4.21,4.42,0.01,-0.08,101.2,4.38,1,0.1,.39,-0.1,0.4,5,.504,.501,,Free Agency
228,Jon Niese*\niesejo01,22,NYM,25.2,5,5,12,4.21,4.34,-0.01,0.14,94.5,4.24,0,0.0,,0.0,0.2,2,.501,.500,,Amateur Draft
229,Fernando Nieve\nievefe01,26,NYM,36.2,8,7,13,3.19,4.85,-0.01,0.16,97.7,4.90,7,0.8,.01,0.0,1.0,10,.596,.505,$414000,Waivers
230,Ricky Nolasco\nolasri01,26,FLA,185.0,31,31,111,5.40,4.46,-0.32,0.17,101.9,5.04,-8,-0.8,,-0.1,0.7,8,.475,.495,$2400000,Traded
231,Bud Norris\norribu01,24,HOU,55.2,11,10,29,4.69,4.65,-0.01,0.14,99.0,4.75,0,0.0,.01,0.0,0.5,5,.503,.500,,Amateur Draft
232,Vladimir Nunez\nunezvl01,34,ATL,1.0,1,0,4,36.00,5.08,-0.09,-0.38,96.0,4.60,-3,-0.3,.29,0.1,-0.2,-3,.236,.498,,Free Agency
233,Darren O'Day\odayda01,26,NYM,3.0,4,0,2,6.00,4.95,-0.02,-0.37,101.3,4.67,0,0.0,1.02,0.0,0.0,0,.489,.500,$406000,Rule 5 Draft
234,Eric O'Flaherty*\oflaher01,24,ATL,56.1,78,0,23,3.67,4.66,-0.07,-0.34,98.6,4.32,4,0.4,1.18,-0.1,0.8,9,.505,.503,$400000,Waivers
235,Ross Ohlendorf\ohlenro01,26,PIT,176.2,29,29,80,4.08,4.55,0.16,0.18,99.9,4.56,9,1.0,,-0.1,2.4,25,.534,.506,$413500,Traded
236,Will Ohman*\ohmanwi01,31,LAD,12.1,21,0,8,5.84,4.76,0.09,-0.35,97.4,4.20,-2,-0.2,1.04,0.0,-0.2,-1,.489,.499,,Free Agency
237,Scott Olsen*\olsensc01,25,WSN,62.2,11,11,45,6.46,4.58,-0.35,0.18,101.2,5.17,-9,-0.9,,0.0,-0.4,-4,.420,.495,$2800000,Free Agency
238,Russ Ortiz\ortizru01,35,HOU,85.2,23,13,56,5.88,4.50,-0.01,0.07,98.8,4.52,-13,-1.3,.69,0.0,-0.6,-6,.444,.492,$750000,Free Agency
239,Roy Oswalt\oswalro01,31,HOU,181.1,30,30,83,4.12,4.50,-0.01,0.18,97.8,4.58,9,1.0,,-0.1,2.4,25,.532,.506,$14000000,Amateur Draft
240,Juan Carlos Oviedo\nunezle01,27,FLA,68.2,75,0,33,4.33,4.63,-0.32,-0.34,101.2,4.66,2,0.3,1.58,-0.1,0.8,8,.503,.502,$412500,Traded
241,Micah Owings\owingmi01,26,CIN,119.2,26,19,75,5.64,4.59,0.13,0.10,99.0,4.52,-15,-1.5,.86,-0.1,-0.6,-5,.443,.491,$420000,Traded
242,Vicente Padilla\padilvi01,31,LAD,39.1,8,7,15,3.43,4.30,0.08,0.14,100.6,4.39,4,0.4,.09,0.0,0.7,8,.556,.503,,Free Agency
243,Chan Ho Park\parkch01,36,PHI,83.1,45,7,43,4.64,4.54,0.10,-0.13,100.7,4.34,-3,-0.3,1.25,-0.1,0.3,4,.493,.498,$2500000,Free Agency
244,Bobby Parnell\parnebo01,24,NYM,88.1,68,8,56,5.71,4.62,-0.01,-0.13,96.1,4.33,-14,-1.4,1.13,-0.2,-0.8,-6,.480,.491,$400000,Amateur Draft
245,Chad Paronto\paronch01,33,HOU,6.2,6,0,9,12.15,4.56,-0.01,-0.33,96.6,4.09,-6,-0.6,.11,0.2,-0.3,-5,.405,.496,,Free Agency
246,James Parr\parrja01,23,ATL,14.0,8,0,9,5.79,4.34,-0.08,-0.32,96.9,3.97,-3,-0.3,.55,0.0,-0.1,-2,.464,.498,$400000,Amateur Draft
247,Manny Parra*\parrama01,26,MIL,140.0,27,27,108,6.94,4.51,0.01,0.18,97.6,4.56,-37,-3.4,,-0.1,-2.3,-25,.373,.479,$426000,Amateur Draft
248,David Patton\pattoda01,25,CHC,27.2,20,0,22,7.16,4.54,-0.16,-0.33,108.3,4.73,-7,-0.8,.58,0.1,-0.4,-5,.462,.495,$400000,Purchased
249,Felipe Paulino\paulife01,25,HOU,97.2,23,17,73,6.73,4.43,-0.01,0.12,99.5,4.53,-24,-2.3,1.26,-0.1,-1.6,-16,.401,.486,$405000,Amateur Free Agent
250,Jake Peavy\peavyja01,28,SDP,81.2,13,13,38,4.19,4.34,-0.07,0.17,88.6,4.06,-1,-0.1,,-0.1,0.5,6,.490,.499,$11000000,Amateur Draft
251,Mike Pelfrey\pelfrmi01,25,NYM,184.1,31,31,112,5.47,4.63,-0.01,0.18,98.2,4.73,-15,-1.5,,-0.1,-0.1,1,.451,.491,$2237500,Amateur Draft
252,Tony Pena\penato03,27,ARI,34.0,37,0,20,5.29,4.62,0.03,-0.34,104.0,4.42,-3,-0.3,1.30,-0.1,-0.2,0,.491,.498,$430000,Amateur Free Agent
253,Hayden Penn\pennha01,24,FLA,22.0,16,1,27,11.05,4.52,-0.35,-0.27,103.6,4.76,-15,-1.5,.74,0.1,-1.2,-13,.408,.491,$400000,Traded
254,Brad Penny\pennybr01,31,SFG,41.2,6,6,13,2.81,4.60,0.06,0.18,100.5,4.74,9,1.0,,0.0,1.3,12,.670,.506,,Free Agency
255,Joel Peralta\peraljo01,33,COL,24.2,27,0,17,6.20,4.53,0.04,-0.33,111.0,4.61,-4,-0.5,1.10,-0.1,-0.3,-2,.483,.497,,Free Agency
256,Luis Perdomo\perdolu01,25,SDP,60.0,35,0,36,5.40,4.60,-0.08,-0.34,91.6,3.98,-10,-1.0,.45,0.1,-0.3,-4,.472,.494,$400000,Waivers
257,Chris Perez\perezch01,23,STL,23.2,29,0,12,4.56,4.50,0.11,-0.33,98.9,4.01,-1,-0.2,1.11,-0.1,0.0,1,.495,.499,,Amateur Draft
258,Oliver Perez*\perezol01,27,NYM,66.0,14,14,51,6.95,4.52,-0.01,0.17,96.2,4.52,-18,-1.7,,0.0,-1.2,-12,.381,.490,$12000000,Free Agency
259,Yusmeiro Petit\petityu01,24,ARI,89.2,23,17,62,6.22,4.56,0.03,0.14,106.5,4.98,-12,-1.2,.77,-0.1,-0.5,-5,.446,.492,$411500,Traded
260,Joel Pineiro\pineijo01,30,STL,214.0,32,32,94,3.95,4.46,0.15,0.17,95.7,4.29,8,0.8,,-0.2,2.5,26,.525,.505,$7500000,Traded
261,Renyel Pinto*\pintore01,26,FLA,61.1,73,0,25,3.67,4.63,-0.30,-0.34,102.2,4.69,7,0.7,1.13,-0.1,1.2,12,.510,.504,$404000,Traded
262,Aaron Poreda*\poredaa01,22,SDP,2.1,4,0,1,3.86,4.24,-0.08,-0.31,98.3,3.94,0,0.0,.38,0.0,0.0,0,.501,.500,,Traded
263,J.J. Putz\putzjj01,32,NYM,29.1,29,0,18,5.52,4.69,-0.01,-0.34,95.8,4.17,-4,-0.5,1.49,-0.2,-0.4,-2,.484,.497,$6000000,Traded
264,Chad Qualls\quallch01,30,ARI,52.0,51,0,23,3.98,4.55,0.02,-0.34,105.9,4.44,3,0.3,1.61,0.0,0.7,7,.505,.502,$2535000,Traded
265,Ramon Ramirez\ramirra03,26,CIN,12.1,11,0,5,3.65,4.56,0.11,-0.34,103.5,4.25,1,0.1,.71,0.0,0.2,2,.508,.501,,Free Agency
266,Cesar Ramos*\ramosce01,25,SDP,14.2,5,2,5,3.07,4.50,-0.09,-0.01,88.4,4.06,2,0.2,.99,0.0,0.3,3,.534,.501,,Amateur Draft
267,Jon Rauch\rauchjo01,30,ARI,54.1,58,0,27,4.47,4.55,0.03,-0.34,106.1,4.45,0,0.0,1.07,-0.1,0.3,4,.500,.500,$2525000,Traded
268,Tim Redding\redditi01,31,NYM,120.0,30,17,72,5.40,4.74,-0.01,0.08,98.6,4.77,-9,-0.9,.43,-0.1,0.1,2,.471,.495,$2250000,Free Agency
269,Steven Register\regisst01,26,PHI,2.0,1,0,1,4.50,4.64,0.14,-0.34,100.0,4.16,0,0.0,.01,0.0,0.0,0,.492,.500,,Waivers
270,Dennys Reyes*\reyesde01,32,STL,41.0,75,0,17,3.73,4.78,0.14,-0.35,96.2,4.12,2,0.2,1.11,-0.1,0.5,5,.502,.501,$1000000,Free Agency
271,Jo-Jo Reyes*\reyesjo03,24,ATL,27.0,6,5,25,8.33,4.47,-0.07,0.16,97.0,4.56,-11,-1.0,.00,0.0,-0.8,-9,.333,.494,$410000,Amateur Draft
272,Arthur Rhodes*\rhodear01,39,CIN,53.1,66,0,16,2.70,4.59,0.11,-0.34,100.2,4.15,9,0.9,1.38,0.1,1.4,13,.514,.506,$2000000,Free Agency
273,Clayton Richard*\richacl01,25,SDP,64.0,12,12,31,4.36,4.61,-0.09,0.18,91.1,4.44,0,0.1,,0.0,0.6,6,.504,.500,,Traded
274,Juan Rincon\rincoju01,30,COL,26.1,26,0,23,7.86,4.66,0.04,-0.34,112.0,4.79,-9,-0.9,1.17,-0.1,-0.8,-7,.465,.494,,Free Agency
275,David Riske\riskeda01,32,MIL,1.0,1,0,2,18.00,4.06,0.03,-0.30,102.0,3.81,-2,-0.1,.12,0.1,-0.1,-1,.357,.499,$4250000,Free Agency
276,Saul Rivera\riversa01,31,WSN,38.1,30,0,28,6.57,4.65,-0.35,-0.34,100.5,4.69,-8,-0.8,.96,-0.1,-0.6,-5,.473,.495,$475000,Free Agency
277,Francisco Rodriguez\rodrifr03,27,NYM,68.0,70,0,34,4.50,4.62,-0.01,-0.34,96.8,4.15,-3,-0.3,1.45,-0.2,0.1,3,.496,.498,$9166666,Free Agency
278,Wandy Rodriguez*\rodriwa01,30,HOU,205.2,33,33,77,3.37,4.53,-0.01,0.18,97.7,4.60,28,3.1,,-0.1,4.7,46,.593,.519,$2600000,Amateur Free Agent
279,Josh Roenicke\roenijo01,26,CIN,13.1,11,0,4,2.70,4.74,0.11,-0.35,97.8,4.19,2,0.2,.39,-0.1,0.3,3,.521,.501,,Amateur Draft
280,Esmil Rogers\rogeres01,23,COL,4.0,1,1,2,4.50,4.39,0.04,0.17,80.0,3.62,0,0.0,,0.0,0.0,0,.460,.500,$400000,Amateur Free Agent
281,J.C. Romero*\romerj.01,33,PHI,16.2,21,0,6,3.24,4.79,0.09,-0.35,96.6,4.19,2,0.2,1.48,0.0,0.3,3,.509,.501,$4250000,Free Agency
282,Sergio Romo\romose01,26,SFG,34.0,45,0,15,3.97,4.75,0.05,-0.35,102.1,4.44,2,0.2,1.44,0.0,0.5,5,.504,.501,$401700,Amateur Draft
283,Leo Rosales\rosalle01,28,ARI,45.1,33,0,24,4.76,4.55,0.03,-0.33,106.5,4.46,-2,-0.2,.58,-0.1,0.2,2,.495,.499,$403000,Traded
284,Cody Ross*\rossco01,28,FLA,1.0,1,0,0,0.00,5.08,-0.42,-0.38,104.0,5.33,1,0.1,.00,0.0,0.0,1,.564,.500,$2225000,Purchased
285,Dan Runzler*\runzlda01,24,SFG,8.2,11,0,1,1.04,4.48,0.05,-0.33,98.0,4.02,3,0.3,.95,0.0,0.4,4,.528,.502,,Amateur Draft
286,Glendon Rusch*\ruschgl01,34,COL,18.2,11,0,15,7.23,4.46,0.06,-0.33,115.8,4.72,-5,-0.5,.94,0.0,-0.4,-4,.452,.497,$750000,Free Agency
287,Adam Russell\russead01,26,SDP,12.1,15,0,6,4.38,4.54,-0.08,-0.33,93.1,3.99,-1,-0.1,1.26,0.0,0.0,1,.496,.500,$405000,Traded
288,Billy Sadler\sadlebi01,27,HOU,1.1,1,0,2,13.50,4.59,-0.01,-0.34,96.0,4.09,-1,-0.1,.25,0.0,-0.1,-1,.372,.499,,Free Agency
289,Ryan Sadowski\sadowry01,26,SFG,28.1,6,6,15,4.76,4.65,0.06,0.18,102.5,4.88,0,0.0,,0.0,0.3,3,.506,.500,,Amateur Draft
290,Jeff Samardzija\samarje01,24,CHC,34.2,20,2,29,7.53,4.64,-0.17,-0.16,108.8,5.07,-10,-1.0,.57,0.1,-0.6,-7,.452,.494,$2000000,Amateur Draft
291,Chris Sampson\sampsch01,31,HOU,55.1,49,0,34,5.53,4.45,-0.01,-0.33,99.5,4.11,-9,-0.9,1.34,-0.3,-0.7,-4,.482,.494,$449000,Unretired
292,Brian Sanches\sanchbr01,30,FLA,56.1,47,0,18,2.88,4.56,-0.31,-0.34,101.5,4.60,11,1.1,1.15,0.0,1.6,16,.524,.507,$405000,Free Agency
293,Anibal Sanchez\sanchan01,25,FLA,86.0,16,16,39,4.08,4.55,-0.33,0.18,101.1,5.12,10,1.1,,-0.1,1.7,17,.566,.507,$400000,Traded
